distance,angle
4.414541154202283657e+00,0.000000000000000000e+00
4.418905214566081874e+00,8.000000000000000444e-01
4.739050778351256987e+00,1.600000000000000089e+00
4.573871119780514860e+00,2.400000000000000355e+00
4.379700812935131360e+00,3.200000000000000178e+00
4.373597610461424701e+00,4.000000000000000000e+00
4.485973323384405909e+00,4.800000000000000711e+00
4.476183446735008786e+00,5.600000000000000533e+00
4.655781283094309053e+00,6.400000000000000355e+00
4.426379245528751838e+00,7.200000000000000178e+00
4.539120554028451160e+00,8.000000000000000000e+00
4.612498841173205300e+00,8.800000000000000711e+00
4.575551257368651648e+00,9.600000000000001421e+00
4.507533166094550126e+00,1.040000000000000036e+01
4.460760603987521833e+00,1.120000000000000107e+01
4.517628272566175163e+00,1.200000000000000000e+01
4.682023492611660842e+00,1.280000000000000071e+01
4.594251397703138728e+00,1.360000000000000142e+01
4.704675084729541545e+00,1.440000000000000036e+01
4.459988809763226314e+00,1.520000000000000107e+01
4.788232840059422735e+00,1.600000000000000000e+01
4.632779143998927651e+00,1.680000000000000071e+01
4.725859402211671778e+00,1.760000000000000142e+01
4.757916425179069542e+00,1.840000000000000213e+01
4.666105841783394048e+00,1.920000000000000284e+01
4.776317340251513777e+00,2.000000000000000000e+01
4.803566427192873967e+00,2.080000000000000071e+01
4.919597247978553689e+00,2.160000000000000142e+01
4.832227958316118510e+00,2.240000000000000213e+01
5.018229239090701732e+00,2.320000000000000284e+01
4.893174677436336495e+00,2.400000000000000000e+01
5.121382876977072840e+00,2.480000000000000071e+01
5.008475897415597622e+00,2.560000000000000142e+01
5.112510972814143351e+00,2.640000000000000213e+01
5.104618248975919315e+00,2.720000000000000284e+01
5.003502383774709017e+00,2.800000000000000000e+01
5.014688032379547522e+00,2.880000000000000071e+01
5.218183215534447861e+00,2.960000000000000142e+01
5.372783340345062442e+00,3.040000000000000213e+01
5.113436158566088352e+00,3.120000000000000284e+01
5.382395716673158859e+00,3.200000000000000000e+01
5.398190726662847716e+00,3.280000000000000426e+01
5.310010061824197436e+00,3.360000000000000142e+01
5.362266093192471494e+00,3.439999999999999858e+01
2.767454700921816002e+00,3.520000000000000284e+01
2.543921185612544544e+00,3.600000000000000000e+01
2.504850635439150430e+00,3.680000000000000426e+01
2.378139663406604765e+00,3.760000000000000142e+01
2.251029735231784290e+00,3.840000000000000568e+01
2.214117423282698116e+00,3.920000000000000284e+01
2.218366978043525339e+00,4.000000000000000000e+01
2.101420539476916538e+00,4.080000000000000426e+01
2.096151777709913677e+00,4.160000000000000142e+01
2.036092077083661689e+00,4.240000000000000568e+01
2.027799434915364074e+00,4.320000000000000284e+01
2.046760975728879384e+00,4.400000000000000000e+01
1.939627250630252764e+00,4.480000000000000426e+01
2.008365618640892247e+00,4.560000000000000142e+01
1.880982779899063928e+00,4.640000000000000568e+01
1.928403406777521978e+00,4.720000000000000284e+01
1.929934814814854960e+00,4.800000000000000000e+01
1.937644073042215309e+00,4.880000000000000426e+01
1.873484624509140772e+00,4.960000000000000142e+01
1.858878846315162869e+00,5.040000000000000568e+01
1.864210118253213810e+00,5.120000000000000284e+01
1.849588895672093392e+00,5.200000000000000000e+01
1.812022258145352671e+00,5.280000000000000426e+01
1.788179324636585577e+00,5.360000000000000142e+01
1.720298379357200202e+00,5.440000000000000568e+01
1.841651277570696799e+00,5.520000000000000284e+01
1.762853246467475987e+00,5.600000000000000000e+01
1.776749709048623727e+00,5.680000000000000426e+01
1.824279146439178989e+00,5.760000000000000142e+01
1.743078526585749799e+00,5.840000000000000568e+01
1.802591669523594176e+00,5.920000000000000284e+01
1.713483160593764154e+00,6.000000000000000000e+01
1.731927002247703129e+00,6.080000000000000426e+01
1.751707600164393419e+00,6.160000000000000142e+01
1.773288176255727988e+00,6.240000000000000568e+01
1.743919874327770403e+00,6.320000000000000284e+01
1.679888535553963003e+00,6.400000000000000000e+01
1.695531825281961336e+00,6.479999999999999716e+01
1.684257519402448944e+00,6.560000000000000853e+01
1.796291057228212473e+00,6.640000000000000568e+01
1.755927125815311074e+00,6.720000000000000284e+01
1.670635654447946372e+00,6.800000000000000000e+01
1.651015565544923014e+00,6.879999999999999716e+01
1.712599126263039118e+00,6.960000000000000853e+01
1.718632836111711581e+00,7.040000000000000568e+01
1.691618135842888337e+00,7.120000000000000284e+01
1.712882319526609853e+00,7.200000000000000000e+01
1.777045321177010084e+00,7.279999999999999716e+01
1.753109903751109311e+00,7.360000000000000853e+01
1.770649523526107050e+00,7.440000000000000568e+01
1.739263639855356702e+00,7.520000000000000284e+01
1.839093115878477347e+00,7.600000000000000000e+01
1.795549883639209643e+00,7.680000000000001137e+01
1.812642639545654077e+00,7.760000000000000853e+01
1.807878933264910559e+00,7.840000000000000568e+01
1.911402450781689799e+00,7.920000000000000284e+01
1.831142752436339727e+00,8.000000000000000000e+01
1.851113003041653826e+00,8.080000000000001137e+01
1.901152093197640891e+00,8.160000000000000853e+01
1.916594220754683775e+00,8.240000000000000568e+01
1.925718445091070707e+00,8.320000000000000284e+01
1.991120062726677409e+00,8.400000000000000000e+01
2.006922052947899715e+00,8.480000000000001137e+01
2.001157955596299942e+00,8.560000000000000853e+01
2.041421996804203332e+00,8.640000000000000568e+01
2.025203432489000921e+00,8.720000000000000284e+01
2.027653583156959538e+00,8.800000000000000000e+01
2.153602274286234408e+00,8.880000000000001137e+01
2.162424813295320991e+00,8.960000000000000853e+01
2.195752167253095077e+00,9.040000000000000568e+01
2.247674448963644434e+00,9.120000000000000284e+01
2.327119235398936503e+00,9.200000000000000000e+01
2.387108151073443540e+00,9.280000000000001137e+01
2.400218416008548683e+00,9.360000000000000853e+01
2.569376266390666963e+00,9.440000000000000568e+01
2.653804959571544053e+00,9.520000000000000284e+01
2.977650899999735312e+00,9.600000000000000000e+01
6.926387823877112382e+00,9.680000000000001137e+01
6.778780016123284291e+00,9.760000000000000853e+01
6.890725191163652674e+00,9.840000000000000568e+01
6.710666910200995261e+00,9.920000000000000284e+01
6.825580051926310787e+00,1.000000000000000000e+02
6.654377721921548527e+00,1.008000000000000114e+02
6.887350096217236484e+00,1.016000000000000085e+02
7.174785802744100494e+00,1.024000000000000057e+02
6.914030590157737244e+00,1.032000000000000028e+02
6.921416560882743596e+00,1.040000000000000000e+02
7.223455270985992271e+00,1.048000000000000114e+02
7.174190562562320572e+00,1.056000000000000085e+02
6.985184056387516272e+00,1.064000000000000057e+02
7.056196289428343427e+00,1.072000000000000028e+02
6.704009459546557359e+00,1.080000000000000000e+02
7.148040126194168842e+00,1.088000000000000114e+02
7.174660575714659316e+00,1.096000000000000085e+02
6.953114145521800182e+00,1.104000000000000057e+02
7.215189933734431627e+00,1.112000000000000028e+02
7.016227104044763685e+00,1.120000000000000000e+02
7.408570753446999113e+00,1.128000000000000114e+02
2.581980358744019100e+00,1.136000000000000085e+02
2.492973579899136816e+00,1.144000000000000057e+02
2.437414894532467624e+00,1.152000000000000028e+02
2.400227489537280157e+00,1.160000000000000000e+02
2.375004119223041776e+00,1.168000000000000114e+02
2.261769701059285875e+00,1.176000000000000085e+02
2.204173935687174346e+00,1.184000000000000057e+02
2.231198383708818955e+00,1.192000000000000028e+02
2.154162093816603729e+00,1.200000000000000000e+02
2.155071431762102030e+00,1.208000000000000114e+02
2.088585379558040245e+00,1.216000000000000085e+02
2.114381216124287199e+00,1.224000000000000057e+02
2.095975343200132457e+00,1.232000000000000028e+02
2.050493994576978452e+00,1.240000000000000000e+02
2.056278509244829689e+00,1.248000000000000114e+02
2.119688902870251468e+00,1.256000000000000085e+02
2.009377724201817816e+00,1.264000000000000057e+02
2.027135705777049157e+00,1.272000000000000028e+02
2.067979432903615411e+00,1.280000000000000000e+02
2.065863527678047706e+00,1.288000000000000114e+02
2.031983647515693825e+00,1.295999999999999943e+02
2.004111259045868731e+00,1.304000000000000057e+02
2.005994520084110277e+00,1.312000000000000171e+02
1.979769117558953129e+00,1.320000000000000000e+02
1.991585882345060510e+00,1.328000000000000114e+02
1.991844747148241890e+00,1.335999999999999943e+02
1.898683362343828396e+00,1.344000000000000057e+02
2.007065104423873869e+00,1.352000000000000171e+02
2.004692043456747452e+00,1.360000000000000000e+02
2.097701702740419005e+00,1.368000000000000114e+02
2.034220511247630370e+00,1.375999999999999943e+02
2.062142457209297675e+00,1.384000000000000057e+02
2.065064913390489032e+00,1.392000000000000171e+02
2.059251391082176141e+00,1.400000000000000000e+02
2.034464877154729123e+00,1.408000000000000114e+02
2.098569006489405808e+00,1.415999999999999943e+02
2.068513540617984425e+00,1.424000000000000057e+02
2.159648991116038808e+00,1.432000000000000171e+02
2.076850273795663337e+00,1.440000000000000000e+02
2.232016245078623840e+00,1.448000000000000114e+02
2.202733932457865418e+00,1.455999999999999943e+02
2.178112412378451879e+00,1.464000000000000057e+02
2.261282892212803208e+00,1.472000000000000171e+02
2.214088239516632584e+00,1.480000000000000000e+02
2.307692064084417627e+00,1.488000000000000114e+02
2.420017778370679107e+00,1.495999999999999943e+02
2.447047900239603724e+00,1.504000000000000057e+02
2.489847273756390145e+00,1.512000000000000171e+02
2.674179808138140935e+00,1.520000000000000000e+02
6.149482178744671401e+00,1.528000000000000114e+02
6.014317004299396530e+00,1.536000000000000227e+02
5.910003749673007789e+00,1.544000000000000057e+02
6.119799714396114254e+00,1.552000000000000171e+02
6.221859437904306844e+00,1.560000000000000000e+02
6.153560609212530785e+00,1.568000000000000114e+02
5.841915748879911163e+00,1.576000000000000227e+02
5.695365246029492567e+00,1.584000000000000057e+02
5.728959255776283399e+00,1.592000000000000171e+02
5.944790725949709476e+00,1.600000000000000000e+02
6.012866210445040771e+00,1.608000000000000114e+02
5.748866466941387365e+00,1.616000000000000227e+02
5.739736470346380237e+00,1.624000000000000057e+02
5.807403705334446720e+00,1.632000000000000171e+02
5.675972992483814927e+00,1.640000000000000000e+02
5.782215656587810670e+00,1.648000000000000114e+02
5.750614424776871125e+00,1.656000000000000227e+02
5.513327922419360760e+00,1.664000000000000057e+02
5.737380535370840917e+00,1.672000000000000171e+02
5.669355725640918386e+00,1.680000000000000000e+02
5.524543294035248131e+00,1.688000000000000114e+02
5.736479738885276625e+00,1.696000000000000227e+02
5.346790313581650800e+00,1.704000000000000057e+02
5.582826598233189941e+00,1.712000000000000171e+02
5.678164787985490847e+00,1.720000000000000000e+02
5.521644413055679657e+00,1.728000000000000114e+02
5.610053888426606683e+00,1.736000000000000227e+02
5.429265483352756938e+00,1.744000000000000057e+02
5.320183178070864827e+00,1.752000000000000171e+02
5.553389762997552381e+00,1.760000000000000000e+02
5.577365729503302560e+00,1.768000000000000114e+02
5.563331384791461609e+00,1.776000000000000227e+02
5.535163915208825891e+00,1.784000000000000057e+02
5.578609509142129497e+00,1.792000000000000171e+02
5.383862860473369594e+00,1.800000000000000000e+02
5.695625329753761790e+00,1.808000000000000114e+02
5.622883284312045760e+00,1.816000000000000227e+02
5.568951061386619550e+00,1.824000000000000057e+02
5.565847910898217954e+00,1.832000000000000171e+02
5.610631136117627094e+00,1.840000000000000000e+02
5.713371498507721746e+00,1.848000000000000114e+02
5.497229548683227662e+00,1.856000000000000227e+02
5.635382745533562776e+00,1.864000000000000057e+02
5.646288484895605642e+00,1.872000000000000171e+02
5.621326092166047950e+00,1.880000000000000000e+02
5.453341681956758613e+00,1.888000000000000114e+02
5.693732616254433943e+00,1.896000000000000227e+02
5.507459073852677633e+00,1.904000000000000057e+02
5.552120806809143438e+00,1.912000000000000171e+02
5.727731080681281561e+00,1.920000000000000000e+02
5.564113123790074056e+00,1.928000000000000114e+02
5.584362601570317608e+00,1.936000000000000227e+02
5.737940838023518175e+00,1.944000000000000057e+02
5.758497308370813528e+00,1.952000000000000171e+02
5.767262607353502268e+00,1.960000000000000000e+02
5.731420044284520898e+00,1.968000000000000114e+02
5.863365624420425526e+00,1.976000000000000227e+02
5.943371644802573073e+00,1.984000000000000057e+02
5.784725988317431344e+00,1.992000000000000171e+02
5.738726600935155631e+00,2.000000000000000000e+02
5.854148668742700679e+00,2.008000000000000114e+02
6.013426733977936145e+00,2.016000000000000227e+02
6.007553748330128229e+00,2.024000000000000057e+02
5.896466797438779217e+00,2.032000000000000171e+02
5.901295828610163774e+00,2.040000000000000000e+02
6.250643362491791422e+00,2.048000000000000114e+02
5.903777274885031012e+00,2.056000000000000227e+02
6.275373818944228965e+00,2.064000000000000057e+02
6.140603084978227599e+00,2.072000000000000171e+02
5.937062968970072241e+00,2.080000000000000000e+02
6.287510243225383100e+00,2.088000000000000114e+02
6.366814865420232117e+00,2.096000000000000227e+02
6.452617828583249171e+00,2.104000000000000057e+02
6.321813688983602297e+00,2.112000000000000171e+02
6.272949586166149949e+00,2.120000000000000000e+02
6.151046787885459111e+00,2.128000000000000114e+02
5.762837062926185361e+00,2.136000000000000227e+02
