distance,angle
1.710775091088575228e-01,0.000000000000000000e+00
1.712650779601951334e-01,8.000000000000000444e-01
1.679608788415586085e-01,1.600000000000000089e+00
1.648074524704969401e-01,2.400000000000000355e+00
1.668001795303642454e-01,3.200000000000000178e+00
1.648566203201867475e-01,4.000000000000000000e+00
1.645000906940025376e-01,4.800000000000000711e+00
1.579447923914014951e-01,5.600000000000000533e+00
1.627159855754920781e-01,6.400000000000000355e+00
1.508915212198934930e-01,7.200000000000000178e+00
1.562742854985134100e-01,8.000000000000000000e+00
1.541857982323261156e-01,8.800000000000000711e+00
1.615619641992651345e-01,9.600000000000001421e+00
1.556054597715410270e-01,1.040000000000000036e+01
1.538039073470533202e-01,1.120000000000000107e+01
1.504427721670358598e-01,1.200000000000000000e+01
1.503665479773458880e-01,1.280000000000000071e+01
1.529539333190664263e-01,1.360000000000000142e+01
1.542746492367322309e-01,1.440000000000000036e+01
1.482897876276217108e-01,1.520000000000000107e+01
1.447383866356748428e-01,1.600000000000000000e+01
1.498012814204836007e-01,1.680000000000000071e+01
1.519391545697671153e-01,1.760000000000000142e+01
1.461632063106374224e-01,1.840000000000000213e+01
1.414290159328953078e-01,1.920000000000000284e+01
1.453174252879372574e-01,2.000000000000000000e+01
1.433437144926727469e-01,2.080000000000000071e+01
1.460500941940358066e-01,2.160000000000000142e+01
1.477355131553158007e-01,2.240000000000000213e+01
1.416311813405677633e-01,2.320000000000000284e+01
1.403117590773201584e-01,2.400000000000000000e+01
1.439478277663084893e-01,2.480000000000000071e+01
1.433476012358300411e-01,2.560000000000000142e+01
1.421589529365590854e-01,2.640000000000000213e+01
1.434684666482980431e-01,2.720000000000000284e+01
1.388472765684805599e-01,2.800000000000000000e+01
1.423679506982372389e-01,2.880000000000000071e+01
1.394365242405479488e-01,2.960000000000000142e+01
1.500111489995062108e-01,3.040000000000000213e+01
1.420295312343436978e-01,3.120000000000000284e+01
1.423894084539118199e-01,3.200000000000000000e+01
1.422217936466674826e-01,3.280000000000000426e+01
1.429556107991225289e-01,3.360000000000000142e+01
1.398930151350849249e-01,3.439999999999999858e+01
1.482988710326773318e-01,3.520000000000000284e+01
1.479590630272248630e-01,3.600000000000000000e+01
1.401835159514394358e-01,3.680000000000000426e+01
1.421047063130911059e-01,3.760000000000000142e+01
1.439438244201094452e-01,3.840000000000000568e+01
1.434224569711426978e-01,3.920000000000000284e+01
1.485069880510898332e-01,4.000000000000000000e+01
1.477004636493243483e-01,4.080000000000000426e+01
1.466584290786795697e-01,4.160000000000000142e+01
1.459629643481939465e-01,4.240000000000000568e+01
1.472670378278981562e-01,4.320000000000000284e+01
1.524857846318218024e-01,4.400000000000000000e+01
1.502460326452064732e-01,4.480000000000000426e+01
1.403371850384126374e-01,4.560000000000000142e+01
