distance,angle
1.107819881911138032e-01,0.000000000000000000e+00
1.091200644695163174e-01,8.000000000000000444e-01
1.136772890958191867e-01,1.600000000000000089e+00
1.133175384224002491e-01,2.400000000000000355e+00
1.121655262573062056e-01,3.200000000000000178e+00
1.123986132789750320e-01,4.000000000000000000e+00
1.139250824711891680e-01,4.800000000000000711e+00
1.139289107102327003e-01,5.600000000000000533e+00
1.178831601821318242e-01,6.400000000000000355e+00
1.143249045714411216e-01,7.200000000000000178e+00
1.133921310261367665e-01,8.000000000000000000e+00
1.195064817431303050e-01,8.800000000000000711e+00
1.230571236484055975e-01,9.600000000000001421e+00
1.157435824671090574e-01,1.040000000000000036e+01
1.224612179747637114e-01,1.120000000000000107e+01
1.170731240867619871e-01,1.200000000000000000e+01
1.246270290418754617e-01,1.280000000000000071e+01
1.244524507347835873e-01,1.360000000000000142e+01
1.259103943983220508e-01,1.440000000000000036e+01
1.249870932229156101e-01,1.520000000000000107e+01
1.245881590175380027e-01,1.600000000000000000e+01
1.241542625330297328e-01,1.680000000000000071e+01
1.342741219207319869e-01,1.760000000000000142e+01
1.292503048642190955e-01,1.840000000000000213e+01
1.314457619195053273e-01,1.920000000000000284e+01
1.274885869965255991e-01,2.000000000000000000e+01
1.306826168065848559e-01,2.080000000000000071e+01
1.356632276498190015e-01,2.160000000000000142e+01
1.360361210664150500e-01,2.240000000000000213e+01
1.383292110600813363e-01,2.320000000000000284e+01
1.415759631296353849e-01,2.400000000000000000e+01
1.442703201370199029e-01,2.480000000000000071e+01
1.469072258884216997e-01,2.560000000000000142e+01
1.470800923381894720e-01,2.640000000000000213e+01
1.449479896656681865e-01,2.720000000000000284e+01
1.504659673667453068e-01,2.800000000000000000e+01
1.533089681558746920e-01,2.880000000000000071e+01
1.557886342844474747e-01,2.960000000000000142e+01
1.546209201784776166e-01,3.040000000000000213e+01
1.555516084745223737e-01,3.120000000000000284e+01
1.610606866273318616e-01,3.200000000000000000e+01
1.584261352393010192e-01,3.280000000000000426e+01
1.685313211545103329e-01,3.360000000000000142e+01
1.745016726050551970e-01,3.439999999999999858e+01
1.758261033716823074e-01,3.520000000000000284e+01
1.776117463197638691e-01,3.600000000000000000e+01
1.806761833927810201e-01,3.680000000000000426e+01
1.911366936592583388e-01,3.760000000000000142e+01
1.898039802345278804e-01,3.840000000000000568e+01
1.987818546836671030e-01,3.920000000000000284e+01
2.007089031013131186e-01,4.000000000000000000e+01
2.042100332993371514e-01,4.080000000000000426e+01
2.066840278292353950e-01,4.160000000000000142e+01
2.078153056309048063e-01,4.240000000000000568e+01
2.253135235186305985e-01,4.320000000000000284e+01
2.237500666592735499e-01,4.400000000000000000e+01
2.327550963254914618e-01,4.480000000000000426e+01
2.421748941490077245e-01,4.560000000000000142e+01
2.528297037391996627e-01,4.640000000000000568e+01
2.606733703762217358e-01,4.720000000000000284e+01
2.614515198822696673e-01,4.800000000000000000e+01
2.886679328204987960e-01,4.880000000000000426e+01
2.838910091603651376e-01,4.960000000000000142e+01
3.008740871904377334e-01,5.040000000000000568e+01
3.213594370593630956e-01,5.120000000000000284e+01
3.416470846282791407e-01,5.200000000000000000e+01
3.749525944140600364e-01,5.280000000000000426e+01
3.776240026168849462e-01,5.360000000000000142e+01
4.298500643577302105e-01,5.440000000000000568e+01
4.805828938519166593e-01,5.520000000000000284e+01
3.634723281210522572e+00,5.600000000000000000e+01
3.633217746090910083e+00,5.680000000000000426e+01
3.525234498637076275e+00,5.760000000000000142e+01
3.521926209888780690e+00,5.840000000000000568e+01
3.471109573866375086e+00,5.920000000000000284e+01
3.543418620364235938e+00,6.000000000000000000e+01
3.380143445206369002e+00,6.080000000000000426e+01
3.483379656817006786e+00,6.160000000000000142e+01
3.387195301625001598e+00,6.240000000000000568e+01
3.368112295890287822e+00,6.320000000000000284e+01
3.182395775586724707e+00,6.400000000000000000e+01
3.317478386159203652e+00,6.479999999999999716e+01
3.344154314856669696e+00,6.560000000000000853e+01
3.290399618754338729e+00,6.640000000000000568e+01
3.193332703613608103e+00,6.720000000000000284e+01
3.147043323715872809e+00,6.800000000000000000e+01
3.295980259519510458e+00,6.879999999999999716e+01
3.158911984343566015e+00,6.960000000000000853e+01
3.289098852781853655e+00,7.040000000000000568e+01
3.212819003254092198e+00,7.120000000000000284e+01
3.244809666747718868e+00,7.200000000000000000e+01
3.210514035399719468e+00,7.279999999999999716e+01
3.173009311450704750e+00,7.360000000000000853e+01
3.019149191895331708e+00,7.440000000000000568e+01
3.155142388305530954e+00,7.520000000000000284e+01
3.047298220042756078e+00,7.600000000000000000e+01
3.082780611293272965e+00,7.680000000000001137e+01
3.039876870709735446e+00,7.760000000000000853e+01
2.996981216388441727e+00,7.840000000000000568e+01
3.052204908980743259e+00,7.920000000000000284e+01
3.045857110596304818e+00,8.000000000000000000e+01
3.041576075893639430e+00,8.080000000000001137e+01
2.957514126910276708e+00,8.160000000000000853e+01
3.073548251757498129e+00,8.240000000000000568e+01
3.081351671949649873e+00,8.320000000000000284e+01
2.918939827183369751e+00,8.400000000000000000e+01
3.043357840881124154e+00,8.480000000000001137e+01
2.984045755014291590e+00,8.560000000000000853e+01
3.088546702752624995e+00,8.640000000000000568e+01
3.026601404254109617e+00,8.720000000000000284e+01
3.019260212772987284e+00,8.800000000000000000e+01
3.093593578919960230e+00,8.880000000000001137e+01
2.993095816302323353e+00,8.960000000000000853e+01
2.967221167131691484e+00,9.040000000000000568e+01
2.933959187916007405e+00,9.120000000000000284e+01
2.983286418322939948e+00,9.200000000000000000e+01
3.055049883776033148e+00,9.280000000000001137e+01
2.926298718675796273e+00,9.360000000000000853e+01
3.024365632576704321e+00,9.440000000000000568e+01
3.174174136493665088e+00,9.520000000000000284e+01
3.085903227995783649e+00,9.600000000000000000e+01
2.901443714540685281e+00,9.680000000000001137e+01
2.933406292890453848e+00,9.760000000000000853e+01
3.034994192238630983e+00,9.840000000000000568e+01
3.089630380527404352e+00,9.920000000000000284e+01
3.054377381243715828e+00,1.000000000000000000e+02
3.121580880024195093e+00,1.008000000000000114e+02
3.086086630976079714e+00,1.016000000000000085e+02
3.119427991628465069e+00,1.024000000000000057e+02
3.121330413285543504e+00,1.032000000000000028e+02
3.121573362108794214e+00,1.040000000000000000e+02
3.168116359008288363e+00,1.048000000000000114e+02
3.098691188317042933e+00,1.056000000000000085e+02
3.098261769984659963e+00,1.064000000000000057e+02
3.175818266354362152e+00,1.072000000000000028e+02
3.126877163407311588e+00,1.080000000000000000e+02
3.160037913261590781e+00,1.088000000000000114e+02
3.291661320376412014e+00,1.096000000000000085e+02
3.311590266868536858e+00,1.104000000000000057e+02
3.243348948348510064e+00,1.112000000000000028e+02
3.158158346209468892e+00,1.120000000000000000e+02
3.233698700320377206e+00,1.128000000000000114e+02
3.360157807868966007e+00,1.136000000000000085e+02
3.267214280583632835e+00,1.144000000000000057e+02
3.331966546492367343e+00,1.152000000000000028e+02
3.317377881487409752e+00,1.160000000000000000e+02
3.317323739092849610e+00,1.168000000000000114e+02
3.393770192065381774e+00,1.176000000000000085e+02
3.438074905125338976e+00,1.184000000000000057e+02
3.472972910356322274e+00,1.192000000000000028e+02
3.619849262173981952e+00,1.200000000000000000e+02
3.538086933783275434e+00,1.208000000000000114e+02
3.502645557286786726e+00,1.216000000000000085e+02
3.459961395234602222e+00,1.224000000000000057e+02
3.526855822910737626e+00,1.232000000000000028e+02
3.664898901814101162e+00,1.240000000000000000e+02
3.664712597371899694e+00,1.248000000000000114e+02
3.693831171648977119e+00,1.256000000000000085e+02
3.818385112157462125e+00,1.264000000000000057e+02
3.770017151147257106e+00,1.272000000000000028e+02
3.794945388856209245e+00,1.280000000000000000e+02
3.953491567796419748e+00,1.288000000000000114e+02
3.974844767334115847e+00,1.295999999999999943e+02
3.874881387801853982e+00,1.304000000000000057e+02
3.966960250894713269e+00,1.312000000000000171e+02
3.988839143629606898e+00,1.320000000000000000e+02
4.106796516151760557e+00,1.328000000000000114e+02
4.171113080217647706e+00,1.335999999999999943e+02
4.185264688538972599e+00,1.344000000000000057e+02
4.369048309856485623e+00,1.352000000000000171e+02
4.409492121019670030e+00,1.360000000000000000e+02
4.589132231266285444e+00,1.368000000000000114e+02
4.546919541916289553e+00,1.375999999999999943e+02
4.551417683005228199e+00,1.384000000000000057e+02
4.720449699142677424e+00,1.392000000000000171e+02
4.778814813965287733e+00,1.400000000000000000e+02
4.730813348175120225e+00,1.408000000000000114e+02
4.934970221555966319e+00,1.415999999999999943e+02
4.811612560494144653e+00,1.424000000000000057e+02
5.098053366662823827e+00,1.432000000000000171e+02
5.195172649729299152e+00,1.440000000000000000e+02
5.030876095081983301e+00,1.448000000000000114e+02
5.414479525277418936e+00,1.455999999999999943e+02
5.333896689995212270e+00,1.464000000000000057e+02
5.757220247419889247e+00,1.472000000000000171e+02
5.646923228361107938e+00,1.480000000000000000e+02
5.828643327809169605e+00,1.488000000000000114e+02
5.854650373764305193e+00,1.495999999999999943e+02
6.117607330943166666e+00,1.504000000000000057e+02
5.859285568119981136e+00,1.512000000000000171e+02
5.812441986950370953e+00,1.520000000000000000e+02
5.891772985525818740e+00,1.528000000000000114e+02
5.524004057333430140e+00,1.536000000000000227e+02
5.929320153959016793e+00,1.544000000000000057e+02
5.670508027442476617e+00,1.552000000000000171e+02
5.627952667386347585e+00,1.560000000000000000e+02
5.764921519910655157e+00,1.568000000000000114e+02
5.662318539683841578e+00,1.576000000000000227e+02
5.431377948130992728e+00,1.584000000000000057e+02
5.419990138275952773e+00,1.592000000000000171e+02
5.542796276510843612e+00,1.600000000000000000e+02
5.504272234739444158e+00,1.608000000000000114e+02
5.147413459339041708e+00,1.616000000000000227e+02
5.497957024556730410e+00,1.624000000000000057e+02
5.388251406889498440e+00,1.632000000000000171e+02
5.399506761166637858e+00,1.640000000000000000e+02
5.450128075109365255e+00,1.648000000000000114e+02
5.341826386202006560e+00,1.656000000000000227e+02
5.274061187022125452e+00,1.664000000000000057e+02
5.180053219808221421e+00,1.672000000000000171e+02
