distance,angle
1.116364642425745485e-01,0.000000000000000000e+00
1.101987765446274664e-01,8.000000000000000444e-01
1.105808075433274001e-01,1.600000000000000089e+00
1.169921447633778672e-01,2.400000000000000355e+00
1.110153733173110530e-01,3.200000000000000178e+00
1.131798872216080304e-01,4.000000000000000000e+00
1.134512479610706448e-01,4.800000000000000711e+00
1.147906369952015199e-01,5.600000000000000533e+00
1.121085322266366785e-01,6.400000000000000355e+00
1.166004195060139220e-01,7.200000000000000178e+00
1.188458591328094005e-01,8.000000000000000000e+00
1.137565541304602079e-01,8.800000000000000711e+00
1.166068668364777239e-01,9.600000000000001421e+00
1.163596770994719809e-01,1.040000000000000036e+01
1.182202750117204854e-01,1.120000000000000107e+01
1.208884855346872705e-01,1.200000000000000000e+01
1.187285528592084416e-01,1.280000000000000071e+01
1.237549505856846838e-01,1.360000000000000142e+01
1.241525697441066556e-01,1.440000000000000036e+01
1.231787849640380711e-01,1.520000000000000107e+01
1.250144692150430281e-01,1.600000000000000000e+01
1.227193344390126589e-01,1.680000000000000071e+01
1.243643548624165512e-01,1.760000000000000142e+01
1.324065717197761005e-01,1.840000000000000213e+01
1.315790065075528037e-01,1.920000000000000284e+01
1.301537273548871443e-01,2.000000000000000000e+01
1.307409055585019297e-01,2.080000000000000071e+01
1.380086481043220903e-01,2.160000000000000142e+01
1.400855904749479797e-01,2.240000000000000213e+01
1.428003220458792244e-01,2.320000000000000284e+01
1.405085992915030280e-01,2.400000000000000000e+01
1.399198806238957649e-01,2.480000000000000071e+01
1.499429460912223011e-01,2.560000000000000142e+01
1.442222491124563744e-01,2.640000000000000213e+01
1.425530618692119333e-01,2.720000000000000284e+01
1.497665609367042350e-01,2.800000000000000000e+01
1.484619814238221369e-01,2.880000000000000071e+01
1.529108375258175223e-01,2.960000000000000142e+01
1.544217025043281843e-01,3.040000000000000213e+01
1.568582669607110902e-01,3.120000000000000284e+01
1.577569885153129459e-01,3.200000000000000000e+01
1.633453958646060855e-01,3.280000000000000426e+01
1.698757538097856734e-01,3.360000000000000142e+01
1.717223796799004221e-01,3.439999999999999858e+01
1.691922771211125109e-01,3.520000000000000284e+01
1.759479404608225162e-01,3.600000000000000000e+01
1.881639514503183341e-01,3.680000000000000426e+01
1.776568306759865046e-01,3.760000000000000142e+01
1.949617211115638737e-01,3.840000000000000568e+01
1.924029109242494373e-01,3.920000000000000284e+01
1.936474578886574760e-01,4.000000000000000000e+01
1.974122814220708455e-01,4.080000000000000426e+01
2.127492743501692429e-01,4.160000000000000142e+01
2.209804878806212458e-01,4.240000000000000568e+01
2.137301159667192862e-01,4.320000000000000284e+01
2.264606088873772627e-01,4.400000000000000000e+01
2.372341047060247121e-01,4.480000000000000426e+01
2.407078919267909012e-01,4.560000000000000142e+01
2.526263260624322937e-01,4.640000000000000568e+01
2.579961510395129554e-01,4.720000000000000284e+01
2.617494649167277365e-01,4.800000000000000000e+01
2.935649123702536167e-01,4.880000000000000426e+01
2.889306565907999169e-01,4.960000000000000142e+01
3.076613622717148111e-01,5.040000000000000568e+01
3.279971986043622723e-01,5.120000000000000284e+01
3.377201728056878349e-01,5.200000000000000000e+01
3.662451287527868082e-01,5.280000000000000426e+01
3.994694661298480720e-01,5.360000000000000142e+01
4.162046886224463060e-01,5.440000000000000568e+01
4.797680704438347932e-01,5.520000000000000284e+01
3.598062593317114644e+00,5.600000000000000000e+01
3.587170871986740117e+00,5.680000000000000426e+01
3.614263144986013199e+00,5.760000000000000142e+01
3.612485283932792779e+00,5.840000000000000568e+01
3.489173839304415825e+00,5.920000000000000284e+01
3.573608415252130577e+00,6.000000000000000000e+01
3.538118373207327583e+00,6.080000000000000426e+01
3.386616212199164977e+00,6.160000000000000142e+01
3.388894650267446185e+00,6.240000000000000568e+01
3.507057792089363968e+00,6.320000000000000284e+01
