distance,angle
1.070199011985825954e-01,0.000000000000000000e+00
1.102987551701107294e-01,8.000000000000000444e-01
1.134820846000750283e-01,1.600000000000000089e+00
1.088653114874091193e-01,2.400000000000000355e+00
1.044171554160270993e-01,3.200000000000000178e+00
1.077990750487289040e-01,4.000000000000000000e+00
1.097270130485456102e-01,4.800000000000000711e+00
1.088675578589575477e-01,5.600000000000000533e+00
1.116028003540344010e-01,6.400000000000000355e+00
1.094002158447223427e-01,7.200000000000000178e+00
1.133299992837009662e-01,8.000000000000000000e+00
1.062652898810400454e-01,8.800000000000000711e+00
1.134168773248988155e-01,9.600000000000001421e+00
1.097277781634644761e-01,1.040000000000000036e+01
1.107763737058078818e-01,1.120000000000000107e+01
1.176105999794266749e-01,1.200000000000000000e+01
1.117393968310881752e-01,1.280000000000000071e+01
1.084470020408851154e-01,1.360000000000000142e+01
1.103077498986045762e-01,1.440000000000000036e+01
1.121202314704868586e-01,1.520000000000000107e+01
1.101594549576584148e-01,1.600000000000000000e+01
1.117117383589584512e-01,1.680000000000000071e+01
1.127546009382260905e-01,1.760000000000000142e+01
1.111456627354534821e-01,1.840000000000000213e+01
1.121152627357137055e-01,1.920000000000000284e+01
1.148737319759455811e-01,2.000000000000000000e+01
1.150622819153209325e-01,2.080000000000000071e+01
1.191143702997872339e-01,2.160000000000000142e+01
1.168716912056301654e-01,2.240000000000000213e+01
1.167041463367022858e-01,2.320000000000000284e+01
1.210595318434671136e-01,2.400000000000000000e+01
1.216218997679096719e-01,2.480000000000000071e+01
1.221068293918574910e-01,2.560000000000000142e+01
1.155256111488305454e-01,2.640000000000000213e+01
1.225898786263261570e-01,2.720000000000000284e+01
1.246897181603715682e-01,2.800000000000000000e+01
1.203866641690396755e-01,2.880000000000000071e+01
1.232812211626579391e-01,2.960000000000000142e+01
1.226357727554463622e-01,3.040000000000000213e+01
1.258511798880811439e-01,3.120000000000000284e+01
1.258536458679564707e-01,3.200000000000000000e+01
1.238267816236174185e-01,3.280000000000000426e+01
1.269141805395332667e-01,3.360000000000000142e+01
1.297262797426989023e-01,3.439999999999999858e+01
1.239164147915722269e-01,3.520000000000000284e+01
1.298430404787416226e-01,3.600000000000000000e+01
1.346966591732534357e-01,3.680000000000000426e+01
1.329752566167050065e-01,3.760000000000000142e+01
1.355928595183116259e-01,3.840000000000000568e+01
1.368088638183901640e-01,3.920000000000000284e+01
1.344810431499766090e-01,4.000000000000000000e+01
1.424155591616203531e-01,4.080000000000000426e+01
1.377164819585576794e-01,4.160000000000000142e+01
1.426863834126633201e-01,4.240000000000000568e+01
1.461925488783820393e-01,4.320000000000000284e+01
1.460109629594717184e-01,4.400000000000000000e+01
1.458466661446343737e-01,4.480000000000000426e+01
1.507260773952016908e-01,4.560000000000000142e+01
1.562659035715490419e-01,4.640000000000000568e+01
1.597515129701058412e-01,4.720000000000000284e+01
1.571303076456408987e-01,4.800000000000000000e+01
1.624633863588544058e-01,4.880000000000000426e+01
1.694921805227698752e-01,4.960000000000000142e+01
1.652026124780582861e-01,5.040000000000000568e+01
1.718245073772191878e-01,5.120000000000000284e+01
1.742862693600361612e-01,5.200000000000000000e+01
1.700129730113838777e-01,5.280000000000000426e+01
1.760755941777751299e-01,5.360000000000000142e+01
1.749034422389664778e-01,5.440000000000000568e+01
1.807478760468797796e-01,5.520000000000000284e+01
1.877411647760861002e-01,5.600000000000000000e+01
1.900854337525050841e-01,5.680000000000000426e+01
1.943671379250825892e-01,5.760000000000000142e+01
1.968313898725962685e-01,5.840000000000000568e+01
2.009995885207612465e-01,5.920000000000000284e+01
2.094372046375831131e-01,6.000000000000000000e+01
2.192995804732652820e-01,6.080000000000000426e+01
2.191666349470747510e-01,6.160000000000000142e+01
2.370212258401965533e-01,6.240000000000000568e+01
2.357953186878124219e-01,6.320000000000000284e+01
2.429610539055858942e-01,6.400000000000000000e+01
2.482906795356749907e-01,6.479999999999999716e+01
2.648394043023165056e-01,6.560000000000000853e+01
2.716303955933763725e-01,6.640000000000000568e+01
2.833049954380399971e-01,6.720000000000000284e+01
2.809864856765963981e-01,6.800000000000000000e+01
3.085165885758536231e-01,6.879999999999999716e+01
3.147752360866255539e-01,6.960000000000000853e+01
3.423045368720313286e-01,7.040000000000000568e+01
3.659534891321503669e-01,7.120000000000000284e+01
3.862966603872536875e-01,7.200000000000000000e+01
4.224382477306426464e-01,7.279999999999999716e+01
4.450799378617764090e-01,7.360000000000000853e+01
5.281230610407804393e-01,7.440000000000000568e+01
3.811884606335111503e+00,7.520000000000000284e+01
