distance,angle
1.089360929841844960e-01,0.000000000000000000e+00
1.109653518045335269e-01,8.000000000000000444e-01
1.115705174857818532e-01,1.600000000000000089e+00
1.100440996771052671e-01,2.400000000000000355e+00
1.088787538898092905e-01,3.200000000000000178e+00
1.096946262564011121e-01,4.000000000000000000e+00
1.123200964554844083e-01,4.800000000000000711e+00
1.118012589644510335e-01,5.600000000000000533e+00
1.119194568042279625e-01,6.400000000000000355e+00
1.175278190658278210e-01,7.200000000000000178e+00
1.164640279227376896e-01,8.000000000000000000e+00
1.126408290626557257e-01,8.800000000000000711e+00
1.196617884312495966e-01,9.600000000000001421e+00
1.211224402152735469e-01,1.040000000000000036e+01
1.191038178069420694e-01,1.120000000000000107e+01
1.209007723149501529e-01,1.200000000000000000e+01
1.201950164440339086e-01,1.280000000000000071e+01
1.222544261592440618e-01,1.360000000000000142e+01
1.230124799043726264e-01,1.440000000000000036e+01
1.234529989134688643e-01,1.520000000000000107e+01
1.210590407689399323e-01,1.600000000000000000e+01
1.289465054324026305e-01,1.680000000000000071e+01
1.258495249972333418e-01,1.760000000000000142e+01
1.256128522281375615e-01,1.840000000000000213e+01
1.283806204294805353e-01,1.920000000000000284e+01
1.343343562494975496e-01,2.000000000000000000e+01
1.311392823339731506e-01,2.080000000000000071e+01
1.352875505296954328e-01,2.160000000000000142e+01
1.327394838628507268e-01,2.240000000000000213e+01
1.356963055856339750e-01,2.320000000000000284e+01
1.416282040600621017e-01,2.400000000000000000e+01
1.413120184961045023e-01,2.480000000000000071e+01
1.412701651383698742e-01,2.560000000000000142e+01
1.460738124664394399e-01,2.640000000000000213e+01
1.459071464953570207e-01,2.720000000000000284e+01
1.469618113770616019e-01,2.800000000000000000e+01
1.480079627788860042e-01,2.880000000000000071e+01
1.563478590764877663e-01,2.960000000000000142e+01
1.517144487403034592e-01,3.040000000000000213e+01
1.636522552687694476e-01,3.120000000000000284e+01
1.618613154389062503e-01,3.200000000000000000e+01
1.637920035055173973e-01,3.280000000000000426e+01
1.668635792690652819e-01,3.360000000000000142e+01
1.650608658768238646e-01,3.439999999999999858e+01
1.664839398632064482e-01,3.520000000000000284e+01
1.800429245871284500e-01,3.600000000000000000e+01
1.798468752364781598e-01,3.680000000000000426e+01
1.838114592542353376e-01,3.760000000000000142e+01
1.836290021504163872e-01,3.840000000000000568e+01
1.913068288680493667e-01,3.920000000000000284e+01
1.950965947804114420e-01,4.000000000000000000e+01
2.010789822451166664e-01,4.080000000000000426e+01
2.068104458440318816e-01,4.160000000000000142e+01
2.067650413508109741e-01,4.240000000000000568e+01
2.091208058393137781e-01,4.320000000000000284e+01
2.247506444977623308e-01,4.400000000000000000e+01
2.284462759950207644e-01,4.480000000000000426e+01
2.411915368231137557e-01,4.560000000000000142e+01
2.478167192580478517e-01,4.640000000000000568e+01
2.574123345902585291e-01,4.720000000000000284e+01
2.679633327324891234e-01,4.800000000000000000e+01
2.762916293857744510e-01,4.880000000000000426e+01
2.834958245003701971e-01,4.960000000000000142e+01
3.085532891167787617e-01,5.040000000000000568e+01
3.221571552775933100e-01,5.120000000000000284e+01
3.359826901190075543e-01,5.200000000000000000e+01
3.591278626024207998e-01,5.280000000000000426e+01
3.963717072281264242e-01,5.360000000000000142e+01
4.246193880479456895e-01,5.440000000000000568e+01
4.817097824233439463e-01,5.520000000000000284e+01
3.622550887503364070e+00,5.600000000000000000e+01
3.638583534565804634e+00,5.680000000000000426e+01
3.465002185742137364e+00,5.760000000000000142e+01
3.479582011194068070e+00,5.840000000000000568e+01
3.471427776185825653e+00,5.920000000000000284e+01
3.433169081831393132e+00,6.000000000000000000e+01
3.324097807681815731e+00,6.080000000000000426e+01
3.528649574412272560e+00,6.160000000000000142e+01
3.423804421014340793e+00,6.240000000000000568e+01
3.272701473525238214e+00,6.320000000000000284e+01
3.428775955404875120e+00,6.400000000000000000e+01
3.325866704174139432e+00,6.479999999999999716e+01
3.315132997140384674e+00,6.560000000000000853e+01
3.219547544222985724e+00,6.640000000000000568e+01
3.300703901590804179e+00,6.720000000000000284e+01
3.161362092820239944e+00,6.800000000000000000e+01
3.293859884652761139e+00,6.879999999999999716e+01
3.183794391350390107e+00,6.960000000000000853e+01
3.141621966521924936e+00,7.040000000000000568e+01
3.189936219259883021e+00,7.120000000000000284e+01
3.121606164685412299e+00,7.200000000000000000e+01
3.101292158410719146e+00,7.279999999999999716e+01
3.164059741476026311e+00,7.360000000000000853e+01
3.009001733966745640e+00,7.440000000000000568e+01
3.124676022997075364e+00,7.520000000000000284e+01
3.093382458472875296e+00,7.600000000000000000e+01
3.186821724061757788e+00,7.680000000000001137e+01
3.164353395941354563e+00,7.760000000000000853e+01
3.116577315063973508e+00,7.840000000000000568e+01
3.094919814966345495e+00,7.920000000000000284e+01
2.952159656424014678e+00,8.000000000000000000e+01
3.037448225177350469e+00,8.080000000000001137e+01
3.172707095414348366e+00,8.160000000000000853e+01
3.021841816484818644e+00,8.240000000000000568e+01
3.024706630089654347e+00,8.320000000000000284e+01
3.008861485282305015e+00,8.400000000000000000e+01
2.977082417381919033e+00,8.480000000000001137e+01
2.920808369481596944e+00,8.560000000000000853e+01
3.033600839677183192e+00,8.640000000000000568e+01
3.079956199609879874e+00,8.720000000000000284e+01
3.026877838179632185e+00,8.800000000000000000e+01
2.992443951222114595e+00,8.880000000000001137e+01
3.049769716457552349e+00,8.960000000000000853e+01
2.976557954506297676e+00,9.040000000000000568e+01
2.962885083416341381e+00,9.120000000000000284e+01
3.055881266588146516e+00,9.200000000000000000e+01
3.131018925884793802e+00,9.280000000000001137e+01
2.972126977944033133e+00,9.360000000000000853e+01
3.044908480215921642e+00,9.440000000000000568e+01
2.958354300906043122e+00,9.520000000000000284e+01
3.043966541495098266e+00,9.600000000000000000e+01
3.087015940821399962e+00,9.680000000000001137e+01
3.065343499320650089e+00,9.760000000000000853e+01
3.114373145478037674e+00,9.840000000000000568e+01
3.098684661100048032e+00,9.920000000000000284e+01
3.086062154531767909e+00,1.000000000000000000e+02
3.059789219055080611e+00,1.008000000000000114e+02
2.988921794314200131e+00,1.016000000000000085e+02
3.064442292265958212e+00,1.024000000000000057e+02
3.042365211822839477e+00,1.032000000000000028e+02
3.166259567836994027e+00,1.040000000000000000e+02
3.097268847050169693e+00,1.048000000000000114e+02
3.211841482728983621e+00,1.056000000000000085e+02
3.150384995486461559e+00,1.064000000000000057e+02
3.220672528092645148e+00,1.072000000000000028e+02
3.156327126285296103e+00,1.080000000000000000e+02
