distance,angle
7.824176700705059773e+00,0.000000000000000000e+00
8.074708572902238757e+00,8.000000000000000444e-01
7.939725150003003051e+00,1.600000000000000089e+00
7.848817756083713348e+00,2.400000000000000355e+00
8.398634015535419550e+00,3.200000000000000178e+00
8.305580707770774396e+00,4.000000000000000000e+00
8.131715379040514335e+00,4.800000000000000711e+00
8.113938091416494913e+00,5.600000000000000533e+00
8.126366729924560772e+00,6.400000000000000355e+00
8.192054882386488046e+00,7.200000000000000178e+00
5.028131831198035862e+00,8.000000000000000000e+00
4.731956515668340302e+00,8.800000000000000711e+00
4.610040444416442007e+00,9.600000000000001421e+00
4.490132183450766590e+00,1.040000000000000036e+01
4.263200694104461341e+00,1.120000000000000107e+01
4.267927316189281228e+00,1.200000000000000000e+01
4.246285762891254478e+00,1.280000000000000071e+01
4.147943849213012513e+00,1.360000000000000142e+01
4.154005863874178139e+00,1.440000000000000036e+01
4.000811481332423369e+00,1.520000000000000107e+01
4.003953315112335432e+00,1.600000000000000000e+01
3.980602595364107099e+00,1.680000000000000071e+01
1.690287701097452411e+00,1.760000000000000142e+01
1.607972088385341003e+00,1.840000000000000213e+01
1.553178660257507726e+00,1.920000000000000284e+01
1.433626287276834166e+00,2.000000000000000000e+01
1.430296492831999444e+00,2.080000000000000071e+01
1.419426501647643279e+00,2.160000000000000142e+01
1.411702448439769553e+00,2.240000000000000213e+01
1.362813201753022341e+00,2.320000000000000284e+01
1.353756930289226723e+00,2.400000000000000000e+01
1.313950568115101802e+00,2.480000000000000071e+01
1.289790242281669608e+00,2.560000000000000142e+01
1.218210854557342016e+00,2.640000000000000213e+01
1.284465154208933590e+00,2.720000000000000284e+01
1.245297216491898062e+00,2.800000000000000000e+01
1.260648618253718212e+00,2.880000000000000071e+01
1.218771641373902481e+00,2.960000000000000142e+01
1.212357761188894045e+00,3.040000000000000213e+01
1.121705353864571597e+00,3.120000000000000284e+01
1.172697579496864817e+00,3.200000000000000000e+01
1.192142400396118296e+00,3.280000000000000426e+01
1.178486604787326364e+00,3.360000000000000142e+01
1.151822097370546860e+00,3.439999999999999858e+01
1.144143786150541242e+00,3.520000000000000284e+01
1.161402386330913528e+00,3.600000000000000000e+01
1.093790799968294536e+00,3.680000000000000426e+01
1.158719681223900455e+00,3.760000000000000142e+01
1.131803190518469338e+00,3.840000000000000568e+01
1.132217890938128857e+00,3.920000000000000284e+01
1.132440884786658275e+00,4.000000000000000000e+01
1.084776024808449035e+00,4.080000000000000426e+01
1.104364943169933611e+00,4.160000000000000142e+01
1.157681068079625675e+00,4.240000000000000568e+01
1.107200292809484399e+00,4.320000000000000284e+01
1.144699159258584897e+00,4.400000000000000000e+01
1.114093056399500403e+00,4.480000000000000426e+01
1.117666105668339460e+00,4.560000000000000142e+01
1.144757126186180640e+00,4.640000000000000568e+01
1.122373817100526194e+00,4.720000000000000284e+01
1.107511606827920048e+00,4.800000000000000000e+01
1.130254632806362292e+00,4.880000000000000426e+01
1.148630065641347731e+00,4.960000000000000142e+01
1.145653491688867653e+00,5.040000000000000568e+01
1.154225048371826823e+00,5.120000000000000284e+01
1.155434090704499095e+00,5.200000000000000000e+01
1.130517654110085424e+00,5.280000000000000426e+01
1.148958581123326717e+00,5.360000000000000142e+01
1.114363314898160873e+00,5.440000000000000568e+01
1.188708600533262327e+00,5.520000000000000284e+01
1.145567506286680359e+00,5.600000000000000000e+01
1.173867168095882763e+00,5.680000000000000426e+01
1.151269939062076864e+00,5.760000000000000142e+01
1.155766376282566954e+00,5.840000000000000568e+01
1.187528612344876500e+00,5.920000000000000284e+01
1.204491160562766616e+00,6.000000000000000000e+01
1.194017171310941761e+00,6.080000000000000426e+01
1.210621289339015361e+00,6.160000000000000142e+01
1.262771602287682704e+00,6.240000000000000568e+01
1.288373489130367311e+00,6.320000000000000284e+01
1.280271895884129041e+00,6.400000000000000000e+01
1.304899918163940242e+00,6.479999999999999716e+01
1.295648365265593682e+00,6.560000000000000853e+01
1.321902847335012510e+00,6.640000000000000568e+01
1.362740435603851941e+00,6.720000000000000284e+01
1.379691275929947114e+00,6.800000000000000000e+01
1.453678660575352888e+00,6.879999999999999716e+01
1.425649362275536625e+00,6.960000000000000853e+01
1.452481026496786676e+00,7.040000000000000568e+01
1.560484371437404816e+00,7.120000000000000284e+01
1.596390413479967574e+00,7.200000000000000000e+01
1.696151346951892736e+00,7.279999999999999716e+01
6.359970329307794934e+00,7.360000000000000853e+01
6.184876992040504895e+00,7.440000000000000568e+01
6.223229764435836309e+00,7.520000000000000284e+01
6.119431591521871994e+00,7.600000000000000000e+01
6.144190100734851612e+00,7.680000000000001137e+01
6.060229669716356682e+00,7.760000000000000853e+01
6.048845007038868182e+00,7.840000000000000568e+01
6.094775384088976011e+00,7.920000000000000284e+01
6.031470399261461779e+00,8.000000000000000000e+01
6.272504465715555533e+00,8.080000000000001137e+01
5.986506336577739340e+00,8.160000000000000853e+01
6.111287804575193050e+00,8.240000000000000568e+01
6.071692297776353442e+00,8.320000000000000284e+01
5.899864987847396769e+00,8.400000000000000000e+01
6.144016322644427319e+00,8.480000000000001137e+01
6.038198726001461125e+00,8.560000000000000853e+01
6.035324070657988926e+00,8.640000000000000568e+01
6.076273375600012905e+00,8.720000000000000284e+01
5.890988482744634602e+00,8.800000000000000000e+01
5.973955174668640566e+00,8.880000000000001137e+01
5.862869324910623625e+00,8.960000000000000853e+01
6.113481030412812878e+00,9.040000000000000568e+01
6.032006357774826633e+00,9.120000000000000284e+01
6.062575178020388478e+00,9.200000000000000000e+01
6.099899817150710390e+00,9.280000000000001137e+01
5.933390241537563448e+00,9.360000000000000853e+01
5.924332008476864253e+00,9.440000000000000568e+01
5.819736496799539083e+00,9.520000000000000284e+01
5.921855646584954336e+00,9.600000000000000000e+01
5.864583701969638518e+00,9.680000000000001137e+01
6.004967417837188570e+00,9.760000000000000853e+01
5.967461056529837826e+00,9.840000000000000568e+01
5.999481243642945216e+00,9.920000000000000284e+01
6.067060936347425937e+00,1.000000000000000000e+02
6.053868670388590445e+00,1.008000000000000114e+02
6.259751703371826181e+00,1.016000000000000085e+02
6.010778850982139154e+00,1.024000000000000057e+02
6.002802691629796961e+00,1.032000000000000028e+02
6.379008973759972889e+00,1.040000000000000000e+02
6.153157838223298981e+00,1.048000000000000114e+02
6.281019588306233636e+00,1.056000000000000085e+02
6.340043392660931865e+00,1.064000000000000057e+02
6.236603838340628592e+00,1.072000000000000028e+02
6.102142169957322615e+00,1.080000000000000000e+02
6.132061903783513124e+00,1.088000000000000114e+02
6.073981696688208309e+00,1.096000000000000085e+02
5.883401105230334771e+00,1.104000000000000057e+02
5.637243181652113577e+00,1.112000000000000028e+02
5.450851216061824545e+00,1.120000000000000000e+02
5.173091680974290618e+00,1.128000000000000114e+02
4.860600890709755539e+00,1.136000000000000085e+02
4.809193210349793191e+00,1.144000000000000057e+02
4.762198211307253182e+00,1.152000000000000028e+02
4.692052607883692161e+00,1.160000000000000000e+02
4.438009140078182924e+00,1.168000000000000114e+02
4.291372786219050717e+00,1.176000000000000085e+02
4.237354303123688659e+00,1.184000000000000057e+02
4.041129165113355626e+00,1.192000000000000028e+02
4.195524749420772359e+00,1.200000000000000000e+02
3.985218012790626485e+00,1.208000000000000114e+02
3.990162058432698444e+00,1.216000000000000085e+02
3.761251273907502135e+00,1.224000000000000057e+02
3.585174658383405877e+00,1.232000000000000028e+02
3.605902249434897566e+00,1.240000000000000000e+02
3.645826309784245822e+00,1.248000000000000114e+02
3.483803580235631525e+00,1.256000000000000085e+02
3.354649555664878324e+00,1.264000000000000057e+02
3.464381372683161153e+00,1.272000000000000028e+02
3.403212072204365946e+00,1.280000000000000000e+02
3.209459385870137016e+00,1.288000000000000114e+02
3.159091504824419694e+00,1.295999999999999943e+02
3.100867847522122744e+00,1.304000000000000057e+02
3.052790938343907801e+00,1.312000000000000171e+02
3.059999477442335358e+00,1.320000000000000000e+02
2.914813617449449890e+00,1.328000000000000114e+02
2.807275326587115760e+00,1.335999999999999943e+02
2.948421903992484161e+00,1.344000000000000057e+02
2.775621777022342584e+00,1.352000000000000171e+02
2.671215536158720205e+00,1.360000000000000000e+02
2.817638208125875732e+00,1.368000000000000114e+02
2.702501922551298730e+00,1.375999999999999943e+02
2.644491194862758299e+00,1.384000000000000057e+02
2.725242305959988620e+00,1.392000000000000171e+02
2.515304746389275703e+00,1.400000000000000000e+02
2.588943327385737625e+00,1.408000000000000114e+02
2.602548534395633606e+00,1.415999999999999943e+02
2.560912907954283835e+00,1.424000000000000057e+02
2.474346978917364215e+00,1.432000000000000171e+02
2.569943154313754974e+00,1.440000000000000000e+02
2.407102571196714447e+00,1.448000000000000114e+02
2.436560411516188740e+00,1.455999999999999943e+02
2.444603874023691503e+00,1.464000000000000057e+02
2.390456894212990235e+00,1.472000000000000171e+02
2.330083072042364645e+00,1.480000000000000000e+02
2.411724083466459057e+00,1.488000000000000114e+02
2.291552507032004637e+00,1.495999999999999943e+02
2.330549334177960397e+00,1.504000000000000057e+02
2.301846386191163774e+00,1.512000000000000171e+02
2.185323929563558920e+00,1.520000000000000000e+02
2.303016197558068079e+00,1.528000000000000114e+02
2.165006243431347954e+00,1.536000000000000227e+02
2.148913370886263774e+00,1.544000000000000057e+02
2.246134168142801091e+00,1.552000000000000171e+02
2.192032991971693434e+00,1.560000000000000000e+02
2.187332969308699582e+00,1.568000000000000114e+02
2.198706483546490453e+00,1.576000000000000227e+02
2.247809955991764586e+00,1.584000000000000057e+02
2.163499932386408364e+00,1.592000000000000171e+02
2.179454256305245252e+00,1.600000000000000000e+02
2.131151386770984590e+00,1.608000000000000114e+02
2.122212354422399638e+00,1.616000000000000227e+02
2.070229245624883863e+00,1.624000000000000057e+02
2.130964353330687899e+00,1.632000000000000171e+02
