distance,angle
2.123597958986324086e-01,0.000000000000000000e+00
2.012663429034468321e-01,8.000000000000000444e-01
1.985157734634606930e-01,1.600000000000000089e+00
1.993247015475326234e-01,2.400000000000000355e+00
1.864455818890868311e-01,3.200000000000000178e+00
1.919036296736899017e-01,4.000000000000000000e+00
1.851451777568973167e-01,4.800000000000000711e+00
1.881533624464673260e-01,5.600000000000000533e+00
1.822841860320266461e-01,6.400000000000000355e+00
1.766362608025001113e-01,7.200000000000000178e+00
1.790307313834943737e-01,8.000000000000000000e+00
1.704609160516376842e-01,8.800000000000000711e+00
1.724608585935602234e-01,9.600000000000001421e+00
1.713441612602115971e-01,1.040000000000000036e+01
1.692888273278651268e-01,1.120000000000000107e+01
1.641970644176597438e-01,1.200000000000000000e+01
1.571963648544751069e-01,1.280000000000000071e+01
1.570955735375756945e-01,1.360000000000000142e+01
1.582435385779508985e-01,1.440000000000000036e+01
1.538306545920908319e-01,1.520000000000000107e+01
1.548831872794998177e-01,1.600000000000000000e+01
1.563818012490186538e-01,1.680000000000000071e+01
1.478166532385920828e-01,1.760000000000000142e+01
1.436077665462050235e-01,1.840000000000000213e+01
1.412770181038802697e-01,1.920000000000000284e+01
1.473049363106004594e-01,2.000000000000000000e+01
1.409382294716063633e-01,2.080000000000000071e+01
1.419719722060379385e-01,2.160000000000000142e+01
1.382673797665633086e-01,2.240000000000000213e+01
1.394511217337285891e-01,2.320000000000000284e+01
1.381300253379513232e-01,2.400000000000000000e+01
1.374794676556466144e-01,2.480000000000000071e+01
1.420886091417186969e-01,2.560000000000000142e+01
1.354139305150504069e-01,2.640000000000000213e+01
1.363205822420729962e-01,2.720000000000000284e+01
1.368742010375626761e-01,2.800000000000000000e+01
1.360681282292022232e-01,2.880000000000000071e+01
1.352126901403120640e-01,2.960000000000000142e+01
1.316347612176734516e-01,3.040000000000000213e+01
1.299282236302894966e-01,3.120000000000000284e+01
1.342561615687861698e-01,3.200000000000000000e+01
1.255770531876923835e-01,3.280000000000000426e+01
1.251001376132240550e-01,3.360000000000000142e+01
1.268758007217173356e-01,3.439999999999999858e+01
1.242332827097861053e-01,3.520000000000000284e+01
1.270874591588399549e-01,3.600000000000000000e+01
1.318530836426178854e-01,3.680000000000000426e+01
1.230773891647221757e-01,3.760000000000000142e+01
1.272083551321653572e-01,3.840000000000000568e+01
1.192286456885837398e-01,3.920000000000000284e+01
1.242048093731003972e-01,4.000000000000000000e+01
1.297350977630599422e-01,4.080000000000000426e+01
1.283974183216907983e-01,4.160000000000000142e+01
1.263893198152902242e-01,4.240000000000000568e+01
1.243521320379943201e-01,4.320000000000000284e+01
1.233485579668015392e-01,4.400000000000000000e+01
1.239035266465008805e-01,4.480000000000000426e+01
1.235208404551225159e-01,4.560000000000000142e+01
1.220461476508618304e-01,4.640000000000000568e+01
1.253243108039820419e-01,4.720000000000000284e+01
1.199755584517547130e-01,4.800000000000000000e+01
1.243086168747453146e-01,4.880000000000000426e+01
1.203349968658230101e-01,4.960000000000000142e+01
1.211373164065370212e-01,5.040000000000000568e+01
1.185791163761973493e-01,5.120000000000000284e+01
1.183326174386009344e-01,5.200000000000000000e+01
1.200333421245632359e-01,5.280000000000000426e+01
1.218239590268577338e-01,5.360000000000000142e+01
1.213709246616950926e-01,5.440000000000000568e+01
1.251407972936113278e-01,5.520000000000000284e+01
1.238738442917468735e-01,5.600000000000000000e+01
1.193849727993221144e-01,5.680000000000000426e+01
1.186708149752781216e-01,5.760000000000000142e+01
1.204665372607195972e-01,5.840000000000000568e+01
1.180030745487501836e-01,5.920000000000000284e+01
1.253802503320254058e-01,6.000000000000000000e+01
1.216650870013228636e-01,6.080000000000000426e+01
1.215465743299610907e-01,6.160000000000000142e+01
1.220682425093704004e-01,6.240000000000000568e+01
1.239232622558155139e-01,6.320000000000000284e+01
1.267637251699879342e-01,6.400000000000000000e+01
1.198152784412877120e-01,6.479999999999999716e+01
1.242352996607572063e-01,6.560000000000000853e+01
1.235286064121046828e-01,6.640000000000000568e+01
1.244268559993639278e-01,6.720000000000000284e+01
1.268386786845889236e-01,6.800000000000000000e+01
1.236698099193541817e-01,6.879999999999999716e+01
1.274594428875584773e-01,6.960000000000000853e+01
1.256937231699687685e-01,7.040000000000000568e+01
1.284044142145595313e-01,7.120000000000000284e+01
1.305041316506373172e-01,7.200000000000000000e+01
1.264460135311069322e-01,7.279999999999999716e+01
1.282926043290108231e-01,7.360000000000000853e+01
1.345810380460892020e-01,7.440000000000000568e+01
1.342552180271530948e-01,7.520000000000000284e+01
1.319749621719050192e-01,7.600000000000000000e+01
1.361905882135456269e-01,7.680000000000001137e+01
1.341639345049212839e-01,7.760000000000000853e+01
1.368100983808475390e-01,7.840000000000000568e+01
1.354996233020808460e-01,7.920000000000000284e+01
1.400362746464211550e-01,8.000000000000000000e+01
1.437515620357447121e-01,8.080000000000001137e+01
1.441409138918515187e-01,8.160000000000000853e+01
1.453083214439989945e-01,8.240000000000000568e+01
1.426538542770536822e-01,8.320000000000000284e+01
1.420805625254199234e-01,8.400000000000000000e+01
1.480452667616046214e-01,8.480000000000001137e+01
1.462503977762661667e-01,8.560000000000000853e+01
1.491543069447635594e-01,8.640000000000000568e+01
1.511288004924498385e-01,8.720000000000000284e+01
1.519037204268620100e-01,8.800000000000000000e+01
1.538579938847508821e-01,8.880000000000001137e+01
1.530334871257898466e-01,8.960000000000000853e+01
1.577586874931586614e-01,9.040000000000000568e+01
1.600906235676623768e-01,9.120000000000000284e+01
1.670786627318503748e-01,9.200000000000000000e+01
1.654684751079918692e-01,9.280000000000001137e+01
1.692511761685577543e-01,9.360000000000000853e+01
1.678216800367569594e-01,9.440000000000000568e+01
1.737435809424822952e-01,9.520000000000000284e+01
1.746137277157742695e-01,9.600000000000000000e+01
1.724717939622032459e-01,9.680000000000001137e+01
1.768231581659948370e-01,9.760000000000000853e+01
1.862518066567550035e-01,9.840000000000000568e+01
1.826941625429809868e-01,9.920000000000000284e+01
1.944604784334309500e-01,1.000000000000000000e+02
1.892977971679005444e-01,1.008000000000000114e+02
1.975642804270612285e-01,1.016000000000000085e+02
1.993412530891300327e-01,1.024000000000000057e+02
2.028916395023709629e-01,1.032000000000000028e+02
2.067479796799258085e-01,1.040000000000000000e+02
2.150510506470900696e-01,1.048000000000000114e+02
2.231096362444226766e-01,1.056000000000000085e+02
2.267231265936362206e-01,1.064000000000000057e+02
2.267471895400611781e-01,1.072000000000000028e+02
2.389715195606355036e-01,1.080000000000000000e+02
2.369900661295925859e-01,1.088000000000000114e+02
2.471819905505035497e-01,1.096000000000000085e+02
2.561244036604079510e-01,1.104000000000000057e+02
2.593788476050361558e-01,1.112000000000000028e+02
2.814835842820613276e-01,1.120000000000000000e+02
2.778581495203334972e-01,1.128000000000000114e+02
2.877510524228448774e-01,1.136000000000000085e+02
3.093807811738787383e-01,1.144000000000000057e+02
3.180877824619850469e-01,1.152000000000000028e+02
3.278375954851497909e-01,1.160000000000000000e+02
3.573675720601918182e-01,1.168000000000000114e+02
3.770265994614099281e-01,1.176000000000000085e+02
3.897580579796688371e-01,1.184000000000000057e+02
4.261525469369287222e-01,1.192000000000000028e+02
4.710057970702468677e-01,1.200000000000000000e+02
5.260504304969185752e-01,1.208000000000000114e+02
5.974538015987459261e+00,1.216000000000000085e+02
5.906137324193752924e+00,1.224000000000000057e+02
6.057420819585799698e+00,1.232000000000000028e+02
6.158562600644445162e+00,1.240000000000000000e+02
6.237966005269216296e+00,1.248000000000000114e+02
6.262694551488845462e+00,1.256000000000000085e+02
6.278478262633310436e+00,1.264000000000000057e+02
6.136335985624212341e+00,1.272000000000000028e+02
6.247417150274100273e+00,1.280000000000000000e+02
6.409168160689448612e+00,1.288000000000000114e+02
6.329031117611824797e+00,1.295999999999999943e+02
6.381872445753709044e+00,1.304000000000000057e+02
6.624436512334328953e+00,1.312000000000000171e+02
6.755415107130533059e+00,1.320000000000000000e+02
6.933851171659001444e+00,1.328000000000000114e+02
6.960212338272707022e+00,1.335999999999999943e+02
6.890672360697725374e+00,1.344000000000000057e+02
7.054740410557417185e+00,1.352000000000000171e+02
7.133177417412625232e+00,1.360000000000000000e+02
7.364616856746132534e+00,1.368000000000000114e+02
7.440289661283489231e+00,1.375999999999999943e+02
7.648179400114463178e+00,1.384000000000000057e+02
7.873680838786961900e+00,1.392000000000000171e+02
7.610584335178762316e+00,1.400000000000000000e+02
7.546680081523711614e+00,1.408000000000000114e+02
7.346733770779847461e+00,1.415999999999999943e+02
7.186399702712703785e+00,1.424000000000000057e+02
1.932859510257197933e+00,1.432000000000000171e+02
1.895901768594490333e+00,1.440000000000000000e+02
1.786222982501051382e+00,1.448000000000000114e+02
1.780564227507362540e+00,1.455999999999999943e+02
1.714240611999557462e+00,1.464000000000000057e+02
1.620053464951210831e+00,1.472000000000000171e+02
1.621721424972913050e+00,1.480000000000000000e+02
1.579202617805468334e+00,1.488000000000000114e+02
1.525009008857034942e+00,1.495999999999999943e+02
1.566758392912427800e+00,1.504000000000000057e+02
1.538166919273211253e+00,1.512000000000000171e+02
1.446748558698639942e+00,1.520000000000000000e+02
1.496558779787851901e+00,1.528000000000000114e+02
1.494618050323248015e+00,1.536000000000000227e+02
1.506367055693901946e+00,1.544000000000000057e+02
1.423215998284913741e+00,1.552000000000000171e+02
1.472361117868120184e+00,1.560000000000000000e+02
1.420780666093374833e+00,1.568000000000000114e+02
1.371328479970939096e+00,1.576000000000000227e+02
1.416638256806783236e+00,1.584000000000000057e+02
1.400652560217150899e+00,1.592000000000000171e+02
1.383759249667546820e+00,1.600000000000000000e+02
1.367392473679182263e+00,1.608000000000000114e+02
1.400738181792496873e+00,1.616000000000000227e+02
1.441030531912083301e+00,1.624000000000000057e+02
1.377448201016291840e+00,1.632000000000000171e+02
1.340833344104073399e+00,1.640000000000000000e+02
1.355355345645915977e+00,1.648000000000000114e+02
1.365757023007115656e+00,1.656000000000000227e+02
1.380572322379542971e+00,1.664000000000000057e+02
1.378513415645204354e+00,1.672000000000000171e+02
1.338952782381712669e+00,1.680000000000000000e+02
1.397399310339205059e+00,1.688000000000000114e+02
1.357608415782720623e+00,1.696000000000000227e+02
1.430023466216537420e+00,1.704000000000000057e+02
1.358386862149520757e+00,1.712000000000000171e+02
1.415269975160976967e+00,1.720000000000000000e+02
1.396672085777211025e+00,1.728000000000000114e+02
1.409193487536378964e+00,1.736000000000000227e+02
1.429861347496074631e+00,1.744000000000000057e+02
1.335895558100287595e+00,1.752000000000000171e+02
1.405958671677254079e+00,1.760000000000000000e+02
1.441948196120922399e+00,1.768000000000000114e+02
1.411207303510420896e+00,1.776000000000000227e+02
1.467652229781685858e+00,1.784000000000000057e+02
1.495904934148776677e+00,1.792000000000000171e+02
1.428655140104705623e+00,1.800000000000000000e+02
1.495514310084235854e+00,1.808000000000000114e+02
1.475323288372801578e+00,1.816000000000000227e+02
1.477020175654294665e+00,1.824000000000000057e+02
1.477258668825297550e+00,1.832000000000000171e+02
1.538262364227669599e+00,1.840000000000000000e+02
1.514595022588221207e+00,1.848000000000000114e+02
1.576224262087818184e+00,1.856000000000000227e+02
1.620684424650878253e+00,1.864000000000000057e+02
1.664090898553478137e+00,1.872000000000000171e+02
1.662177785867121393e+00,1.880000000000000000e+02
1.726865855501991565e+00,1.888000000000000114e+02
1.735493773760891090e+00,1.896000000000000227e+02
1.774444197957431468e+00,1.904000000000000057e+02
1.824533120871464575e+00,1.912000000000000171e+02
1.949935616624504098e+00,1.920000000000000000e+02
6.134185365467887507e+00,1.928000000000000114e+02
6.046473541837383614e+00,1.936000000000000227e+02
5.955805738765919344e+00,1.944000000000000057e+02
6.051742378544308743e+00,1.952000000000000171e+02
5.855367571425219353e+00,1.960000000000000000e+02
6.025382233441169966e+00,1.968000000000000114e+02
5.825921368005483103e+00,1.976000000000000227e+02
6.303519861331391638e+00,1.984000000000000057e+02
6.265369118317125618e+00,1.992000000000000171e+02
6.199010653467525778e+00,2.000000000000000000e+02
6.191293275427129039e+00,2.008000000000000114e+02
6.391170694208671677e+00,2.016000000000000227e+02
6.292974500012357808e+00,2.024000000000000057e+02
6.599250721864883040e+00,2.032000000000000171e+02
6.455982763532106539e+00,2.040000000000000000e+02
6.468254265830011285e+00,2.048000000000000114e+02
6.606456400101660797e+00,2.056000000000000227e+02
