distance,angle
1.124459178877798005e-01,0.000000000000000000e+00
1.114230210872517585e-01,8.000000000000000444e-01
1.106364496112087203e-01,1.600000000000000089e+00
1.111987816335203993e-01,2.400000000000000355e+00
1.116425590129745266e-01,3.200000000000000178e+00
1.127236731465583452e-01,4.000000000000000000e+00
1.130301751421255857e-01,4.800000000000000711e+00
1.092505472318442139e-01,5.600000000000000533e+00
1.183503985896507266e-01,6.400000000000000355e+00
1.157128827501849450e-01,7.200000000000000178e+00
1.186605260479422774e-01,8.000000000000000000e+00
1.165499255533814227e-01,8.800000000000000711e+00
1.158616723866888465e-01,9.600000000000001421e+00
1.188751576855830300e-01,1.040000000000000036e+01
1.208094196665132486e-01,1.120000000000000107e+01
1.211806302782543476e-01,1.200000000000000000e+01
1.220791648738996232e-01,1.280000000000000071e+01
1.192897985632389718e-01,1.360000000000000142e+01
1.234920685319940564e-01,1.440000000000000036e+01
1.233419287534857356e-01,1.520000000000000107e+01
1.221452783268145992e-01,1.600000000000000000e+01
1.254354194799577604e-01,1.680000000000000071e+01
1.246391317849776109e-01,1.760000000000000142e+01
1.264807817155526593e-01,1.840000000000000213e+01
1.302202125242360731e-01,1.920000000000000284e+01
1.320061669401300652e-01,2.000000000000000000e+01
1.350505897522029930e-01,2.080000000000000071e+01
1.326695219182834340e-01,2.160000000000000142e+01
1.340007762506986166e-01,2.240000000000000213e+01
1.294242039049444959e-01,2.320000000000000284e+01
1.361903831989904334e-01,2.400000000000000000e+01
1.417670464225518900e-01,2.480000000000000071e+01
1.366493844860994233e-01,2.560000000000000142e+01
1.422397566825026327e-01,2.640000000000000213e+01
1.532701145368913220e-01,2.720000000000000284e+01
1.475269113057939285e-01,2.800000000000000000e+01
1.537726619713355725e-01,2.880000000000000071e+01
1.557740364210849493e-01,2.960000000000000142e+01
1.569464404673215630e-01,3.040000000000000213e+01
1.602919796928091167e-01,3.120000000000000284e+01
1.605374306248213145e-01,3.200000000000000000e+01
1.576495450169430879e-01,3.280000000000000426e+01
1.612183165253925632e-01,3.360000000000000142e+01
1.725658959782764845e-01,3.439999999999999858e+01
1.727312670439725695e-01,3.520000000000000284e+01
1.769919596984187438e-01,3.600000000000000000e+01
1.771955879568523073e-01,3.680000000000000426e+01
1.895681487599815696e-01,3.760000000000000142e+01
1.951403029066356432e-01,3.840000000000000568e+01
1.907752369774455559e-01,3.920000000000000284e+01
1.952174618650920623e-01,4.000000000000000000e+01
1.989019311728895956e-01,4.080000000000000426e+01
2.100880468421178759e-01,4.160000000000000142e+01
2.048915051398361997e-01,4.240000000000000568e+01
2.217045115912710807e-01,4.320000000000000284e+01
2.280046864981407073e-01,4.400000000000000000e+01
2.363363546548531702e-01,4.480000000000000426e+01
2.359634407392605659e-01,4.560000000000000142e+01
2.509514668492105471e-01,4.640000000000000568e+01
2.573760271904005359e-01,4.720000000000000284e+01
