distance,angle
1.094881498813673748e-01,0.000000000000000000e+00
1.128183481394695042e-01,8.000000000000000444e-01
1.121989300549620788e-01,1.600000000000000089e+00
1.131040903593343999e-01,2.400000000000000355e+00
1.161403984828027203e-01,3.200000000000000178e+00
1.127034735481197009e-01,4.000000000000000000e+00
1.121870573359506629e-01,4.800000000000000711e+00
1.122947177520687567e-01,5.600000000000000533e+00
1.148609232384781020e-01,6.400000000000000355e+00
1.157238349101166186e-01,7.200000000000000178e+00
1.148678052770467639e-01,8.000000000000000000e+00
1.132439804280020307e-01,8.800000000000000711e+00
1.178010179280582354e-01,9.600000000000001421e+00
1.223617200162663426e-01,1.040000000000000036e+01
1.164734762051397032e-01,1.120000000000000107e+01
1.191650458244696842e-01,1.200000000000000000e+01
1.237435871381431796e-01,1.280000000000000071e+01
1.212513218644433871e-01,1.360000000000000142e+01
1.204644889403451574e-01,1.440000000000000036e+01
1.244580444845367617e-01,1.520000000000000107e+01
1.227800202329846491e-01,1.600000000000000000e+01
1.252560862750920767e-01,1.680000000000000071e+01
1.247488752359982717e-01,1.760000000000000142e+01
1.265231862470991286e-01,1.840000000000000213e+01
1.342482981487609361e-01,1.920000000000000284e+01
1.294639555850993218e-01,2.000000000000000000e+01
1.334736538154733809e-01,2.080000000000000071e+01
1.371754322890473277e-01,2.160000000000000142e+01
1.333591721245525052e-01,2.240000000000000213e+01
1.389630500625188558e-01,2.320000000000000284e+01
1.398874713714421680e-01,2.400000000000000000e+01
1.412164361821448832e-01,2.480000000000000071e+01
1.424747397578212671e-01,2.560000000000000142e+01
1.444059354653457750e-01,2.640000000000000213e+01
1.428641492868314433e-01,2.720000000000000284e+01
1.471214875056972571e-01,2.800000000000000000e+01
1.539001062457334423e-01,2.880000000000000071e+01
1.541533756354642459e-01,2.960000000000000142e+01
1.560387527735064839e-01,3.040000000000000213e+01
1.543717795795192804e-01,3.120000000000000284e+01
1.549771710037012029e-01,3.200000000000000000e+01
1.655480790427115989e-01,3.280000000000000426e+01
1.700731032524758768e-01,3.360000000000000142e+01
1.697768271282830144e-01,3.439999999999999858e+01
1.719121843511677017e-01,3.520000000000000284e+01
1.735760657218008429e-01,3.600000000000000000e+01
1.839548460949650133e-01,3.680000000000000426e+01
1.914950768050298346e-01,3.760000000000000142e+01
1.931754934910170085e-01,3.840000000000000568e+01
1.933098781300577607e-01,3.920000000000000284e+01
1.961580150566759884e-01,4.000000000000000000e+01
1.978144447651688231e-01,4.080000000000000426e+01
2.099196924903214689e-01,4.160000000000000142e+01
2.058029921626786940e-01,4.240000000000000568e+01
2.220745605194577310e-01,4.320000000000000284e+01
2.208460456094997748e-01,4.400000000000000000e+01
2.296095777492900558e-01,4.480000000000000426e+01
2.389466917182082595e-01,4.560000000000000142e+01
2.462186390909318623e-01,4.640000000000000568e+01
2.529929755777168832e-01,4.720000000000000284e+01
2.733939316933038932e-01,4.800000000000000000e+01
2.740233020778889972e-01,4.880000000000000426e+01
2.853085829581549770e-01,4.960000000000000142e+01
3.099632131039185556e-01,5.040000000000000568e+01
3.289223379162156680e-01,5.120000000000000284e+01
3.441362659511478794e-01,5.200000000000000000e+01
3.665250772330017059e-01,5.280000000000000426e+01
3.935590909524279146e-01,5.360000000000000142e+01
4.247774832430899483e-01,5.440000000000000568e+01
4.877683215886766677e-01,5.520000000000000284e+01
3.554831713238331137e+00,5.600000000000000000e+01
3.550882206203336722e+00,5.680000000000000426e+01
3.507877358944158530e+00,5.760000000000000142e+01
3.548743216978830883e+00,5.840000000000000568e+01
3.483169054688866950e+00,5.920000000000000284e+01
3.504367450276403950e+00,6.000000000000000000e+01
3.461695608523348788e+00,6.080000000000000426e+01
3.428180340032156881e+00,6.160000000000000142e+01
3.383215858850748159e+00,6.240000000000000568e+01
3.392773566758168879e+00,6.320000000000000284e+01
3.223614360776288379e+00,6.400000000000000000e+01
3.347443410946818965e+00,6.479999999999999716e+01
3.228726749194714252e+00,6.560000000000000853e+01
3.170512586131894128e+00,6.640000000000000568e+01
3.217232777355531148e+00,6.720000000000000284e+01
