distance,angle
1.113225652227784329e-01,0.000000000000000000e+00
1.048846434486962742e-01,8.000000000000000444e-01
1.127324319505454975e-01,1.600000000000000089e+00
1.143122088380391366e-01,2.400000000000000355e+00
1.113144846941839933e-01,3.200000000000000178e+00
1.119201617030787105e-01,4.000000000000000000e+00
1.164342214327462321e-01,4.800000000000000711e+00
1.135744044608086173e-01,5.600000000000000533e+00
1.123026747517528595e-01,6.400000000000000355e+00
1.155261048504860888e-01,7.200000000000000178e+00
1.162021673597026933e-01,8.000000000000000000e+00
1.172981097375141585e-01,8.800000000000000711e+00
1.188435358114604407e-01,9.600000000000001421e+00
1.155792598809343014e-01,1.040000000000000036e+01
1.191094190632472072e-01,1.120000000000000107e+01
1.211770548460767427e-01,1.200000000000000000e+01
1.215780269172260508e-01,1.280000000000000071e+01
1.228487445408793788e-01,1.360000000000000142e+01
1.263320124352116380e-01,1.440000000000000036e+01
1.219874720361774634e-01,1.520000000000000107e+01
1.225857800827371280e-01,1.600000000000000000e+01
1.286124047419331395e-01,1.680000000000000071e+01
1.233795423875742731e-01,1.760000000000000142e+01
1.320975898022798134e-01,1.840000000000000213e+01
1.294536293394198678e-01,1.920000000000000284e+01
1.340341270940351437e-01,2.000000000000000000e+01
1.321740645529232983e-01,2.080000000000000071e+01
1.354709517704151822e-01,2.160000000000000142e+01
1.355418254537217315e-01,2.240000000000000213e+01
1.324352368730706553e-01,2.320000000000000284e+01
1.437685758858074092e-01,2.400000000000000000e+01
1.444025465619425685e-01,2.480000000000000071e+01
1.429893345304436847e-01,2.560000000000000142e+01
1.468809395114179517e-01,2.640000000000000213e+01
1.411893789600238702e-01,2.720000000000000284e+01
1.505373629846504802e-01,2.800000000000000000e+01
1.466966215718430999e-01,2.880000000000000071e+01
1.518541125614952525e-01,2.960000000000000142e+01
1.567495824156217299e-01,3.040000000000000213e+01
1.627943962741502659e-01,3.120000000000000284e+01
1.658946439933241257e-01,3.200000000000000000e+01
1.611043508913226896e-01,3.280000000000000426e+01
1.662253395716787041e-01,3.360000000000000142e+01
1.688932713052890555e-01,3.439999999999999858e+01
1.700993161943596954e-01,3.520000000000000284e+01
1.755531961692147480e-01,3.600000000000000000e+01
1.856605681746185676e-01,3.680000000000000426e+01
1.778780688158433376e-01,3.760000000000000142e+01
1.883672579925836366e-01,3.840000000000000568e+01
1.836113170374595593e-01,3.920000000000000284e+01
2.012315493569785396e-01,4.000000000000000000e+01
2.043993050688723279e-01,4.080000000000000426e+01
2.136899808793077393e-01,4.160000000000000142e+01
2.076931512744205621e-01,4.240000000000000568e+01
2.168797599730010184e-01,4.320000000000000284e+01
2.289014994796772506e-01,4.400000000000000000e+01
2.253219216516830214e-01,4.480000000000000426e+01
2.438963237912695481e-01,4.560000000000000142e+01
2.496794700349061757e-01,4.640000000000000568e+01
2.693317997495724425e-01,4.720000000000000284e+01
2.711577298650765799e-01,4.800000000000000000e+01
2.778003418211157372e-01,4.880000000000000426e+01
2.936841432661979057e-01,4.960000000000000142e+01
2.987262260600385133e-01,5.040000000000000568e+01
3.167149460922722981e-01,5.120000000000000284e+01
3.411450348849537351e-01,5.200000000000000000e+01
3.673951089157170280e-01,5.280000000000000426e+01
3.952529464792075564e-01,5.360000000000000142e+01
4.263229839388294473e-01,5.440000000000000568e+01
4.751675568326184651e-01,5.520000000000000284e+01
3.745788498764190066e+00,5.600000000000000000e+01
3.556385382320867095e+00,5.680000000000000426e+01
3.533770814311167463e+00,5.760000000000000142e+01
3.567031929343380980e+00,5.840000000000000568e+01
3.537610378466729433e+00,5.920000000000000284e+01
3.535400553806957724e+00,6.000000000000000000e+01
3.354161219454294685e+00,6.080000000000000426e+01
3.411643703251118431e+00,6.160000000000000142e+01
3.244001636469173278e+00,6.240000000000000568e+01
3.283988589782964151e+00,6.320000000000000284e+01
3.395919710015674831e+00,6.400000000000000000e+01
3.440987736309214728e+00,6.479999999999999716e+01
3.361456708801774607e+00,6.560000000000000853e+01
3.255146855253609584e+00,6.640000000000000568e+01
3.275665372261491903e+00,6.720000000000000284e+01
3.205368759177229077e+00,6.800000000000000000e+01
3.304301536493680747e+00,6.879999999999999716e+01
3.304582480925581489e+00,6.960000000000000853e+01
3.173724033034218017e+00,7.040000000000000568e+01
3.214880972632200073e+00,7.120000000000000284e+01
3.239982140374590980e+00,7.200000000000000000e+01
3.200053714622636214e+00,7.279999999999999716e+01
3.018693893401620088e+00,7.360000000000000853e+01
3.163404475887949374e+00,7.440000000000000568e+01
3.125478688261665638e+00,7.520000000000000284e+01
3.186056959984087111e+00,7.600000000000000000e+01
3.020017025084803741e+00,7.680000000000001137e+01
3.104599402666036845e+00,7.760000000000000853e+01
3.059419377919004202e+00,7.840000000000000568e+01
2.962030918013137004e+00,7.920000000000000284e+01
3.018587267408115782e+00,8.000000000000000000e+01
3.095868314558289924e+00,8.080000000000001137e+01
3.051367532698772589e+00,8.160000000000000853e+01
2.975695826256390397e+00,8.240000000000000568e+01
3.039978518550342290e+00,8.320000000000000284e+01
3.016308497656997378e+00,8.400000000000000000e+01
3.023765969595192615e+00,8.480000000000001137e+01
2.982470067399608293e+00,8.560000000000000853e+01
2.990471919062176465e+00,8.640000000000000568e+01
3.038750840091129835e+00,8.720000000000000284e+01
3.069114462723404380e+00,8.800000000000000000e+01
3.000609598491789320e+00,8.880000000000001137e+01
2.918486811174162643e+00,8.960000000000000853e+01
2.962710987939829010e+00,9.040000000000000568e+01
2.967471548607664822e+00,9.120000000000000284e+01
2.991742333448765834e+00,9.200000000000000000e+01
2.941973308807494636e+00,9.280000000000001137e+01
3.085830460023128552e+00,9.360000000000000853e+01
3.039518407011426948e+00,9.440000000000000568e+01
2.905734233911560160e+00,9.520000000000000284e+01
2.979915422024991489e+00,9.600000000000000000e+01
3.061426805092574366e+00,9.680000000000001137e+01
2.996844025530789768e+00,9.760000000000000853e+01
3.056503525376775166e+00,9.840000000000000568e+01
3.066023856170216444e+00,9.920000000000000284e+01
2.952452299613266273e+00,1.000000000000000000e+02
3.069307478707926418e+00,1.008000000000000114e+02
3.086653315812857734e+00,1.016000000000000085e+02
3.029880049611967774e+00,1.024000000000000057e+02
3.004909295304933892e+00,1.032000000000000028e+02
3.209422538427321836e+00,1.040000000000000000e+02
3.188030040966045586e+00,1.048000000000000114e+02
3.154835201216312335e+00,1.056000000000000085e+02
3.225475230661270398e+00,1.064000000000000057e+02
3.157850231000604690e+00,1.072000000000000028e+02
3.320301030327225789e+00,1.080000000000000000e+02
3.181339937798905115e+00,1.088000000000000114e+02
3.216345992966120448e+00,1.096000000000000085e+02
3.225701926742731374e+00,1.104000000000000057e+02
3.280977782312971769e+00,1.112000000000000028e+02
3.185810326402627179e+00,1.120000000000000000e+02
3.311189258631959564e+00,1.128000000000000114e+02
3.259658646519045799e+00,1.136000000000000085e+02
3.331327444070298682e+00,1.144000000000000057e+02
3.360631780347410835e+00,1.152000000000000028e+02
3.399654921066808111e+00,1.160000000000000000e+02
3.378397603111105596e+00,1.168000000000000114e+02
3.360386846684589202e+00,1.176000000000000085e+02
3.381692457096962201e+00,1.184000000000000057e+02
3.604320069581073760e+00,1.192000000000000028e+02
3.502502895289863805e+00,1.200000000000000000e+02
3.435671106235095085e+00,1.208000000000000114e+02
3.531344901695384841e+00,1.216000000000000085e+02
3.603122888709570315e+00,1.224000000000000057e+02
3.452355401323922823e+00,1.232000000000000028e+02
3.548105312187508353e+00,1.240000000000000000e+02
3.675624878730468392e+00,1.248000000000000114e+02
3.761818822952202268e+00,1.256000000000000085e+02
3.909786689421047789e+00,1.264000000000000057e+02
3.759890055960986910e+00,1.272000000000000028e+02
3.862179878844700376e+00,1.280000000000000000e+02
3.778181910202561777e+00,1.288000000000000114e+02
3.761177400466165555e+00,1.295999999999999943e+02
3.863499728799280941e+00,1.304000000000000057e+02
4.024291522981588543e+00,1.312000000000000171e+02
3.954430455150665935e+00,1.320000000000000000e+02
4.033139226725465321e+00,1.328000000000000114e+02
4.337214403157855891e+00,1.335999999999999943e+02
4.334116940299163723e+00,1.344000000000000057e+02
4.193811447914599810e+00,1.352000000000000171e+02
4.289361905782933526e+00,1.360000000000000000e+02
4.350164028792588233e+00,1.368000000000000114e+02
4.694335859415621925e+00,1.375999999999999943e+02
4.523223781860256310e+00,1.384000000000000057e+02
4.523495435190961089e+00,1.392000000000000171e+02
4.771470042111501719e+00,1.400000000000000000e+02
4.611822679614608234e+00,1.408000000000000114e+02
4.796950133753293599e+00,1.415999999999999943e+02
5.028415367686783988e+00,1.424000000000000057e+02
5.113577780228513170e+00,1.432000000000000171e+02
5.151703901765432470e+00,1.440000000000000000e+02
5.261976508169608380e+00,1.448000000000000114e+02
5.334367788786717135e+00,1.455999999999999943e+02
5.357795800603971870e+00,1.464000000000000057e+02
5.556898802650041880e+00,1.472000000000000171e+02
5.629029872195648210e+00,1.480000000000000000e+02
5.743535136819306608e+00,1.488000000000000114e+02
5.830573788209661323e+00,1.495999999999999943e+02
6.173344332066249329e+00,1.504000000000000057e+02
5.969508619505571545e+00,1.512000000000000171e+02
5.927223098587867334e+00,1.520000000000000000e+02
5.688081484124049680e+00,1.528000000000000114e+02
5.867717959934635630e+00,1.536000000000000227e+02
5.637329079917446251e+00,1.544000000000000057e+02
5.628204584033117186e+00,1.552000000000000171e+02
5.624187756814420958e+00,1.560000000000000000e+02
