distance,angle
1.623420934238259117e-01,0.000000000000000000e+00
1.627441005095356941e-01,8.000000000000000444e-01
1.592929568633372206e-01,1.600000000000000089e+00
1.607190734515935582e-01,2.400000000000000355e+00
1.585817168671341537e-01,3.200000000000000178e+00
1.612254401716513019e-01,4.000000000000000000e+00
1.617906304244206839e-01,4.800000000000000711e+00
1.579312610676830153e-01,5.600000000000000533e+00
1.629043442093297545e-01,6.400000000000000355e+00
1.582490894751204802e-01,7.200000000000000178e+00
1.572341917693237667e-01,8.000000000000000000e+00
1.566936834350067531e-01,8.800000000000000711e+00
1.595965383372838220e-01,9.600000000000001421e+00
1.663443601155735752e-01,1.040000000000000036e+01
1.529296159108192443e-01,1.120000000000000107e+01
1.654639429228021430e-01,1.200000000000000000e+01
1.580791781839743781e-01,1.280000000000000071e+01
1.581434837036395369e-01,1.360000000000000142e+01
1.600341436010489782e-01,1.440000000000000036e+01
1.579090154602880436e-01,1.520000000000000107e+01
1.589898312309526440e-01,1.600000000000000000e+01
1.578420482448356643e-01,1.680000000000000071e+01
1.597039417553696994e-01,1.760000000000000142e+01
1.569668125435087214e-01,1.840000000000000213e+01
1.588190810554040433e-01,1.920000000000000284e+01
1.520086413333511244e-01,2.000000000000000000e+01
1.556549861076627073e-01,2.080000000000000071e+01
1.604348815052161203e-01,2.160000000000000142e+01
1.591981231496249760e-01,2.240000000000000213e+01
1.548312399213059576e-01,2.320000000000000284e+01
1.634439056648230859e-01,2.400000000000000000e+01
1.552440990732614212e-01,2.480000000000000071e+01
1.558401046399585377e-01,2.560000000000000142e+01
1.606975260900138369e-01,2.640000000000000213e+01
1.581865320662910468e-01,2.720000000000000284e+01
1.632389853877192487e-01,2.800000000000000000e+01
1.659183190568609134e-01,2.880000000000000071e+01
1.630876246320169809e-01,2.960000000000000142e+01
1.625309242787250363e-01,3.040000000000000213e+01
1.627538041191615159e-01,3.120000000000000284e+01
1.715105630464345277e-01,3.200000000000000000e+01
1.613006404414946415e-01,3.280000000000000426e+01
1.664820339735966215e-01,3.360000000000000142e+01
1.591280507449047976e-01,3.439999999999999858e+01
1.707836565622277980e-01,3.520000000000000284e+01
1.629794392215516974e-01,3.600000000000000000e+01
1.693830798181912844e-01,3.680000000000000426e+01
1.728681824140654022e-01,3.760000000000000142e+01
1.699966239224044717e-01,3.840000000000000568e+01
1.667356691389113577e-01,3.920000000000000284e+01
1.722156012797304570e-01,4.000000000000000000e+01
1.722140936409544687e-01,4.080000000000000426e+01
1.790917220944791000e-01,4.160000000000000142e+01
1.761335121496761524e-01,4.240000000000000568e+01
1.816410580321063117e-01,4.320000000000000284e+01
1.753263344966886905e-01,4.400000000000000000e+01
1.850196966752958028e-01,4.480000000000000426e+01
1.892224904432648624e-01,4.560000000000000142e+01
1.848860702575879922e-01,4.640000000000000568e+01
1.910339951418263404e-01,4.720000000000000284e+01
1.864332383517222913e-01,4.800000000000000000e+01
1.861680996091774620e-01,4.880000000000000426e+01
1.985118429078869540e-01,4.960000000000000142e+01
1.996577616679665323e-01,5.040000000000000568e+01
1.953524264292489099e-01,5.120000000000000284e+01
2.017040603350640782e-01,5.200000000000000000e+01
1.970324012532437830e-01,5.280000000000000426e+01
2.061874389313413658e-01,5.360000000000000142e+01
2.105148780390311558e-01,5.440000000000000568e+01
2.082156230904528837e-01,5.520000000000000284e+01
2.106159704117386289e-01,5.600000000000000000e+01
2.222686053594379874e-01,5.680000000000000426e+01
2.209063474469350474e-01,5.760000000000000142e+01
2.159863249102061122e-01,5.840000000000000568e+01
2.312800102024072657e-01,5.920000000000000284e+01
2.298736373358095664e-01,6.000000000000000000e+01
2.348414924239071999e-01,6.080000000000000426e+01
2.361169579208863278e-01,6.160000000000000142e+01
2.415478451418450190e-01,6.240000000000000568e+01
2.424744283825431279e-01,6.320000000000000284e+01
2.519076876638315921e-01,6.400000000000000000e+01
2.516519694922206840e-01,6.479999999999999716e+01
2.607363081361834811e-01,6.560000000000000853e+01
2.661566336824780499e-01,6.640000000000000568e+01
2.768646230593341806e-01,6.720000000000000284e+01
2.815379221047272229e-01,6.800000000000000000e+01
2.785223229815435020e-01,6.879999999999999716e+01
2.922761347698375478e-01,6.960000000000000853e+01
2.956975957097985885e-01,7.040000000000000568e+01
3.160553564764071455e-01,7.120000000000000284e+01
3.216987216107641268e-01,7.200000000000000000e+01
3.299960734846210664e-01,7.279999999999999716e+01
3.301053492538347789e-01,7.360000000000000853e+01
3.576343658700448236e-01,7.440000000000000568e+01
3.570717621855912793e-01,7.520000000000000284e+01
3.884444597766358309e-01,7.600000000000000000e+01
3.906142290449691745e-01,7.680000000000001137e+01
4.167322530080230791e-01,7.760000000000000853e+01
4.393527996193294372e-01,7.840000000000000568e+01
4.488212524242541912e-01,7.920000000000000284e+01
4.933423425400339513e-01,8.000000000000000000e+01
5.299088967792521254e-01,8.080000000000001137e+01
6.076142264101712653e-01,8.160000000000000853e+01
7.320369382535258929e-01,8.240000000000000568e+01
4.004675143102349288e+00,8.320000000000000284e+01
3.952418473265428389e+00,8.400000000000000000e+01
4.080549381511953122e+00,8.480000000000001137e+01
4.067998703767517377e+00,8.560000000000000853e+01
3.945275487894068345e+00,8.640000000000000568e+01
4.016536740701580399e+00,8.720000000000000284e+01
3.943884138297932385e+00,8.800000000000000000e+01
4.160292945332097148e+00,8.880000000000001137e+01
4.029057693280115870e+00,8.960000000000000853e+01
4.051936481844270688e+00,9.040000000000000568e+01
4.105349546064267940e+00,9.120000000000000284e+01
3.994671991880050399e+00,9.200000000000000000e+01
3.960114503213361115e+00,9.280000000000001137e+01
3.960204789941527803e+00,9.360000000000000853e+01
4.120461308537467282e+00,9.440000000000000568e+01
4.171192643828700142e+00,9.520000000000000284e+01
4.191588373744113305e+00,9.600000000000000000e+01
4.081928406088384698e+00,9.680000000000001137e+01
4.102008087800098401e+00,9.760000000000000853e+01
4.072685581016335377e+00,9.840000000000000568e+01
4.067392829235665808e+00,9.920000000000000284e+01
4.101670764307621120e+00,1.000000000000000000e+02
4.158559685352570590e+00,1.008000000000000114e+02
4.066737194738136552e+00,1.016000000000000085e+02
4.091204143756197453e+00,1.024000000000000057e+02
4.133834863414174166e+00,1.032000000000000028e+02
4.143296195597401699e+00,1.040000000000000000e+02
4.240142001658443682e+00,1.048000000000000114e+02
4.167392371878632318e+00,1.056000000000000085e+02
4.330590799269405267e+00,1.064000000000000057e+02
4.250931873838560193e+00,1.072000000000000028e+02
4.114388062237821941e+00,1.080000000000000000e+02
4.354623291496850790e+00,1.088000000000000114e+02
4.184579880540310270e+00,1.096000000000000085e+02
4.309391470288733039e+00,1.104000000000000057e+02
4.294989932387044185e+00,1.112000000000000028e+02
4.224809134779114572e+00,1.120000000000000000e+02
4.359397486775415942e+00,1.128000000000000114e+02
4.440196976867139433e+00,1.136000000000000085e+02
4.382349032914746978e+00,1.144000000000000057e+02
4.376782403258545173e+00,1.152000000000000028e+02
4.361135156457967454e+00,1.160000000000000000e+02
4.485956193238645362e+00,1.168000000000000114e+02
4.540961759989477819e+00,1.176000000000000085e+02
4.537904369682597583e+00,1.184000000000000057e+02
4.652300276513988031e+00,1.192000000000000028e+02
4.663026099653755807e+00,1.200000000000000000e+02
4.730820977593396037e+00,1.208000000000000114e+02
4.668407441389980761e+00,1.216000000000000085e+02
4.647924330474257459e+00,1.224000000000000057e+02
4.827888411756426024e+00,1.232000000000000028e+02
4.793101749959772562e+00,1.240000000000000000e+02
4.827881340827588019e+00,1.248000000000000114e+02
