distance,angle
1.074971189789163117e-01,0.000000000000000000e+00
1.084060871533414627e-01,8.000000000000000444e-01
1.116569253265837086e-01,1.600000000000000089e+00
1.103719640256676099e-01,2.400000000000000355e+00
1.128727198761834971e-01,3.200000000000000178e+00
1.111160156873845783e-01,4.000000000000000000e+00
1.143711917401181721e-01,4.800000000000000711e+00
1.142513714279295156e-01,5.600000000000000533e+00
1.125287283157136164e-01,6.400000000000000355e+00
1.150094613840393354e-01,7.200000000000000178e+00
1.172873055544674664e-01,8.000000000000000000e+00
1.172718548046336184e-01,8.800000000000000711e+00
1.222561361337785313e-01,9.600000000000001421e+00
1.178392926072796554e-01,1.040000000000000036e+01
1.188581598767369102e-01,1.120000000000000107e+01
1.193948949830100359e-01,1.200000000000000000e+01
1.207794952910464237e-01,1.280000000000000071e+01
1.200523245306792386e-01,1.360000000000000142e+01
1.220062894552611660e-01,1.440000000000000036e+01
1.246652620858613725e-01,1.520000000000000107e+01
1.199783309155428301e-01,1.600000000000000000e+01
1.290543223807213147e-01,1.680000000000000071e+01
1.291533259071226680e-01,1.760000000000000142e+01
1.332491211766473616e-01,1.840000000000000213e+01
1.277718653200728693e-01,1.920000000000000284e+01
1.315306831903147455e-01,2.000000000000000000e+01
1.345645943578951398e-01,2.080000000000000071e+01
1.370020997792187889e-01,2.160000000000000142e+01
1.356806058439039286e-01,2.240000000000000213e+01
1.335225730205257255e-01,2.320000000000000284e+01
1.396760432182583278e-01,2.400000000000000000e+01
1.352596163087516068e-01,2.480000000000000071e+01
1.428531344406705483e-01,2.560000000000000142e+01
1.476097180585255464e-01,2.640000000000000213e+01
1.452491235469907660e-01,2.720000000000000284e+01
1.519952544794900828e-01,2.800000000000000000e+01
1.458453378463337169e-01,2.880000000000000071e+01
1.528695108570169714e-01,2.960000000000000142e+01
1.562448827185182743e-01,3.040000000000000213e+01
1.627035132558103947e-01,3.120000000000000284e+01
1.604593293614020311e-01,3.200000000000000000e+01
1.604384068036916189e-01,3.280000000000000426e+01
1.624066659518072775e-01,3.360000000000000142e+01
1.701662050084154776e-01,3.439999999999999858e+01
1.711473997054143437e-01,3.520000000000000284e+01
1.793135964536897720e-01,3.600000000000000000e+01
1.844822845216444185e-01,3.680000000000000426e+01
1.778029573480530978e-01,3.760000000000000142e+01
1.886604576756444052e-01,3.840000000000000568e+01
1.892517240716127536e-01,3.920000000000000284e+01
1.978554058700514873e-01,4.000000000000000000e+01
1.991745295833606821e-01,4.080000000000000426e+01
2.092300827573098376e-01,4.160000000000000142e+01
2.230886274170792161e-01,4.240000000000000568e+01
2.287851219837873373e-01,4.320000000000000284e+01
2.198886885087777687e-01,4.400000000000000000e+01
2.297900389964334378e-01,4.480000000000000426e+01
2.387459776135604783e-01,4.560000000000000142e+01
2.514587138413335587e-01,4.640000000000000568e+01
2.585070549353680192e-01,4.720000000000000284e+01
2.758944376881442007e-01,4.800000000000000000e+01
2.885742504762133787e-01,4.880000000000000426e+01
2.874389905531793410e-01,4.960000000000000142e+01
3.026585998089325047e-01,5.040000000000000568e+01
3.128099634096434545e-01,5.120000000000000284e+01
3.391689239323019134e-01,5.200000000000000000e+01
3.567289843701291763e-01,5.280000000000000426e+01
3.795205630054853119e-01,5.360000000000000142e+01
4.222631211374408000e-01,5.440000000000000568e+01
4.718580755429386819e-01,5.520000000000000284e+01
3.530304678409283525e+00,5.600000000000000000e+01
3.602617395899463837e+00,5.680000000000000426e+01
3.576405866176331827e+00,5.760000000000000142e+01
3.574666104873666317e+00,5.840000000000000568e+01
3.507114446657392470e+00,5.920000000000000284e+01
3.581486485111706752e+00,6.000000000000000000e+01
3.526022311498480555e+00,6.080000000000000426e+01
3.420073852530312930e+00,6.160000000000000142e+01
3.455357298692474544e+00,6.240000000000000568e+01
3.389834196932665744e+00,6.320000000000000284e+01
3.450103541130947082e+00,6.400000000000000000e+01
3.349845368659206901e+00,6.479999999999999716e+01
3.320374009337525134e+00,6.560000000000000853e+01
3.382970823766164870e+00,6.640000000000000568e+01
3.381851424726255217e+00,6.720000000000000284e+01
3.251368147952249377e+00,6.800000000000000000e+01
3.284127595602216232e+00,6.879999999999999716e+01
3.204495848490920284e+00,6.960000000000000853e+01
3.263038376041091482e+00,7.040000000000000568e+01
3.153406641873952143e+00,7.120000000000000284e+01
3.267800924880341906e+00,7.200000000000000000e+01
3.196949740813018082e+00,7.279999999999999716e+01
3.248949293680867267e+00,7.360000000000000853e+01
3.069185873821956623e+00,7.440000000000000568e+01
3.131907870883101186e+00,7.520000000000000284e+01
2.998305734136737843e+00,7.600000000000000000e+01
3.113137227230979409e+00,7.680000000000001137e+01
2.969712340873591927e+00,7.760000000000000853e+01
2.998032035207796486e+00,7.840000000000000568e+01
3.072085510705914846e+00,7.920000000000000284e+01
3.076173503679144439e+00,8.000000000000000000e+01
3.132741617516034527e+00,8.080000000000001137e+01
3.018631966880776396e+00,8.160000000000000853e+01
3.154549658179662153e+00,8.240000000000000568e+01
3.057406828941660493e+00,8.320000000000000284e+01
3.052313315722509302e+00,8.400000000000000000e+01
2.971125658994107521e+00,8.480000000000001137e+01
3.067405653952966382e+00,8.560000000000000853e+01
3.057319632907495421e+00,8.640000000000000568e+01
3.010428302865599814e+00,8.720000000000000284e+01
3.022503267783833714e+00,8.800000000000000000e+01
3.053684957702713199e+00,8.880000000000001137e+01
3.035518774264563291e+00,8.960000000000000853e+01
3.069128941232273533e+00,9.040000000000000568e+01
3.021324689008924480e+00,9.120000000000000284e+01
2.977255358477090219e+00,9.200000000000000000e+01
3.093964573654357508e+00,9.280000000000001137e+01
3.053718753864949509e+00,9.360000000000000853e+01
3.102753279090376015e+00,9.440000000000000568e+01
3.005497260936295323e+00,9.520000000000000284e+01
3.140281892460958790e+00,9.600000000000000000e+01
2.958099445870761457e+00,9.680000000000001137e+01
2.963514817601912821e+00,9.760000000000000853e+01
3.082096122691608819e+00,9.840000000000000568e+01
3.074236733172689640e+00,9.920000000000000284e+01
3.173481292397128506e+00,1.000000000000000000e+02
3.049805786921588435e+00,1.008000000000000114e+02
3.004643220765196521e+00,1.016000000000000085e+02
3.017050436510577249e+00,1.024000000000000057e+02
3.198612476229808266e+00,1.032000000000000028e+02
3.074315337460299613e+00,1.040000000000000000e+02
3.032806531924497229e+00,1.048000000000000114e+02
3.128042857420554768e+00,1.056000000000000085e+02
3.243531085577923356e+00,1.064000000000000057e+02
3.210066889697320125e+00,1.072000000000000028e+02
3.270508591709421431e+00,1.080000000000000000e+02
3.237952614165480636e+00,1.088000000000000114e+02
3.132828201215756891e+00,1.096000000000000085e+02
3.321652437592203633e+00,1.104000000000000057e+02
3.127386218395344031e+00,1.112000000000000028e+02
3.219833826264476784e+00,1.120000000000000000e+02
3.233528362181090188e+00,1.128000000000000114e+02
3.289860406424373274e+00,1.136000000000000085e+02
3.270531184763914467e+00,1.144000000000000057e+02
3.388909256733508180e+00,1.152000000000000028e+02
3.462321586606544876e+00,1.160000000000000000e+02
3.547497996189815872e+00,1.168000000000000114e+02
3.431321325756834906e+00,1.176000000000000085e+02
3.438586890103022764e+00,1.184000000000000057e+02
3.369708335981364655e+00,1.192000000000000028e+02
3.517805406053671202e+00,1.200000000000000000e+02
3.389121782334289623e+00,1.208000000000000114e+02
3.437331135678848071e+00,1.216000000000000085e+02
3.570381026719130269e+00,1.224000000000000057e+02
3.618645382672928346e+00,1.232000000000000028e+02
3.793478585697214633e+00,1.240000000000000000e+02
3.779388711059848305e+00,1.248000000000000114e+02
3.707661093937141494e+00,1.256000000000000085e+02
3.844701437565670066e+00,1.264000000000000057e+02
3.753310261006107762e+00,1.272000000000000028e+02
3.775823222717718419e+00,1.280000000000000000e+02
3.827660132610172017e+00,1.288000000000000114e+02
3.862038435980191586e+00,1.295999999999999943e+02
3.994154217653279826e+00,1.304000000000000057e+02
3.972528418693632712e+00,1.312000000000000171e+02
3.944873761336338269e+00,1.320000000000000000e+02
4.212602625123383682e+00,1.328000000000000114e+02
4.335306854477940064e+00,1.335999999999999943e+02
4.179892746629925604e+00,1.344000000000000057e+02
4.306086942854368438e+00,1.352000000000000171e+02
